# Population Mona	2001_Mona_LTC1,2001_Mona_LTC12,2001_Mona_LTC2,2001_Mona_LTC5
# Population Big_Springs	2022_Big_Springs_LTC_1,2022_Big_Springs_LTC_10,2022_Big_Springs_LTC_11,2022_Big_Springs_LTC_12,2022_Big_Springs_LTC_13,2022_Big_Springs_LTC_14,2022_Big_Springs_LTC_15,2022_Big_Springs_LTC_2,2022_Big_Springs_LTC_3,2022_Big_Springs_LTC_4,2022_Big_Springs_LTC_5,2022_Big_Springs_LTC_6,2022_Big_Springs_LTC_7,2022_Big_Springs_LTC_8,2022_Big_Springs_LTC_9
# Population Bishop	2022_Bishop_LTC1,2022_Bishop_LTC10,2022_Bishop_LTC11,2022_Bishop_LTC12,2022_Bishop_LTC13,2022_Bishop_LTC15,2022_Bishop_LTC2,2022_Bishop_LTC3,2022_Bishop_LTC4,2022_Bishop_LTC5,2022_Bishop_LTC6,2022_Bishop_LTC7,2022_Bishop_LTC8,2022_Bishop_LTC9
# Population Clear_Lake	2022_Clear_Lake_LTC1,2022_Clear_Lake_LTC10,2022_Clear_Lake_LTC11,2022_Clear_Lake_LTC12,2022_Clear_Lake_LTC13,2022_Clear_Lake_LTC14,2022_Clear_Lake_LTC15,2022_Clear_Lake_LTC2,2022_Clear_Lake_LTC3,2022_Clear_Lake_LTC4,2022_Clear_Lake_LTC5,2022_Clear_Lake_LTC6,2022_Clear_Lake_LTC7,2022_Clear_Lake_LTC8,2022_Clear_Lake_LTC9
# Population Cluster	2022_Cluster_LTC_1,2022_Cluster_LTC_10,2022_Cluster_LTC_11,2022_Cluster_LTC_12,2022_Cluster_LTC_13,2022_Cluster_LTC_14,2022_Cluster_LTC_15,2022_Cluster_LTC_2,2022_Cluster_LTC_3,2022_Cluster_LTC_4,2022_Cluster_LTC_5,2022_Cluster_LTC_6,2022_Cluster_LTC_7,2022_Cluster_LTC_8,2022_Cluster_LTC_9
# Population Copilot	2022_Copilot_LTC1,2022_Copilot_LTC10,2022_Copilot_LTC11,2022_Copilot_LTC12,2022_Copilot_LTC13,2022_Copilot_LTC14,2022_Copilot_LTC2,2022_Copilot_LTC3,2022_Copilot_LTC4,2022_Copilot_LTC5,2022_Copilot_LTC6,2022_Copilot_LTC7,2022_Copilot_LTC8,2022_Copilot_LTC9
# Population Gandy	2022_Gandy_LTC1,2022_Gandy_LTC10,2022_Gandy_LTC11,2022_Gandy_LTC12,2022_Gandy_LTC13,2022_Gandy_LTC14,2022_Gandy_LTC15,2022_Gandy_LTC2,2022_Gandy_LTC3,2022_Gandy_LTC4,2022_Gandy_LTC5,2022_Gandy_LTC6,2022_Gandy_LTC7,2022_Gandy_LTC8,2022_Gandy_LTC9
# Population Jail_Pond	2022_Jail_Pond_LTC1,2022_Jail_Pond_LTC10,2022_Jail_Pond_LTC11,2022_Jail_Pond_LTC12,2022_Jail_Pond_LTC13,2022_Jail_Pond_LTC14,2022_Jail_Pond_LTC2,2022_Jail_Pond_LTC3,2022_Jail_Pond_LTC4,2022_Jail_Pond_LTC5,2022_Jail_Pond_LTC6,2022_Jail_Pond_LTC7,2022_Jail_Pond_LTC8,2022_Jail_Pond_LTC9
# Population Keg_Springs	2022_Keg_Springs_LTC1,2022_Keg_Springs_LTC2,2022_Keg_Springs_LTC3,2022_Keg_Springs_LTC4,2022_Keg_Springs_LTC5,2022_Keg_Springs_LTC6,2022_Keg_Springs_LTC7,2022_Keg_Springs_LTC8
# Population Leland_Harris	2022_Leland_Harris_LTC1,2022_Leland_Harris_LTC10,2022_Leland_Harris_LTC11,2022_Leland_Harris_LTC12,2022_Leland_Harris_LTC13,2022_Leland_Harris_LTC14,2022_Leland_Harris_LTC15,2022_Leland_Harris_LTC2,2022_Leland_Harris_LTC3,2022_Leland_Harris_LTC4,2022_Leland_Harris_LTC5,2022_Leland_Harris_LTC6,2022_Leland_Harris_LTC7,2022_Leland_Harris_LTC8,2022_Leland_Harris_LTC9
# Population Lower_Rocky	2022_Lower_Rocky_LTC1,2022_Lower_Rocky_LTC2,2022_Lower_Rocky_LTC3,2022_Lower_Rocky_LTC4,2022_Lower_Rocky_LTC_10,2022_Lower_Rocky_LTC_11,2022_Lower_Rocky_LTC_12,2022_Lower_Rocky_LTC_13,2022_Lower_Rocky_LTC_14,2022_Lower_Rocky_LTC_5,2022_Lower_Rocky_LTC_6,2022_Lower_Rocky_LTC_7,2022_Lower_Rocky_LTC_8,2022_Lower_Rocky_LTC_9
# Population Mills_Valley	2022_Mills_Valley_LTC1,2022_Mills_Valley_LTC2,2022_Mills_Valley_LTC3,2022_Mills_Valley_LTC4,2022_Mills_Valley_LTC5,2022_Mills_Valley_LTC6,2022_Mills_Valley_LTC7,2022_Mills_Valley_LTC8
# Population Red_Knolls	2022_Red_Knolls_LTC1,2022_Red_Knolls_LTC10,2022_Red_Knolls_LTC12,2022_Red_Knolls_LTC15,2022_Red_Knolls_LTC2,2022_Red_Knolls_LTC3,2022_Red_Knolls_LTC4,2022_Red_Knolls_LTC5,2022_Red_Knolls_LTC6,2022_Red_Knolls_LTC7,2022_Red_Knolls_LTC8,2022_Red_Knolls_LTC9
# Population Rosebud_Top_P	2022_Rosebud_Top_P_LTC1,2022_Rosebud_Top_P_LTC10,2022_Rosebud_Top_P_LTC11,2022_Rosebud_Top_P_LTC12,2022_Rosebud_Top_P_LTC13,2022_Rosebud_Top_P_LTC14,2022_Rosebud_Top_P_LTC2,2022_Rosebud_Top_P_LTC3,2022_Rosebud_Top_P_LTC4,2022_Rosebud_Top_P_LTC5,2022_Rosebud_Top_P_LTC6,2022_Rosebud_Top_P_LTC7,2022_Rosebud_Top_P_LTC8,2022_Rosebud_Top_P_LTC9
# Population Tooele_Army	2022_Tooele_Army_LTC1,2022_Tooele_Army_LTC2,2022_Tooele_Army_LTC3,2022_Tooele_Army_LTC4,2022_Tooele_Army_LTC5,2022_Tooele_Army_LTC6,2022_Tooele_Army_LTC7,2022_Tooele_Army_LTC_10,2022_Tooele_Army_LTC_8,2022_Tooele_Army_LTC_9
# Population Willow_Pond	2022_Willow_Pond_LTC1,2022_Willow_Pond_LTC10,2022_Willow_Pond_LTC11,2022_Willow_Pond_LTC12,2022_Willow_Pond_LTC14,2022_Willow_Pond_LTC2,2022_Willow_Pond_LTC3,2022_Willow_Pond_LTC4,2022_Willow_Pond_LTC5,2022_Willow_Pond_LTC6,2022_Willow_Pond_LTC7,2022_Willow_Pond_LTC8,2022_Willow_Pond_LTC9
# Group defaultgrp	Mona,Big_Springs,Bishop,Clear_Lake,Cluster,Copilot,Gandy,Jail_Pond,Keg_Springs,Leland_Harris,Lower_Rocky,Mills_Valley,Red_Knolls,Rosebud_Top_P,Tooele_Army,Willow_Pond
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Fst'	Smoothed Fst'	D_est	Smoothed D_est
249	un	78464	0.03602	-1.00000	0.00175	-1.00000	-nan	-1.00000
250	un	79219	0.43302	-1.00000	0.06544	-1.00000	-nan	-1.00000
251	un	80031	0.03534	-1.00000	0.00202	-1.00000	0.00216	-1.00000
252	un	80848	0.00563	-1.00000	0.00010	-1.00000	-nan	-1.00000
254	un	81663	0.01342	-1.00000	0.00021	-1.00000	0.00025	-1.00000
257	un	82539	-0.00510	-1.00000	-0.00100	-1.00000	0.23690	-1.00000
261	un	84087	0.04687	-1.00000	0.00121	-1.00000	0.00069	-1.00000
264	un	84979	0.00934	-1.00000	0.00033	-1.00000	-nan	-1.00000
265	un	85805	0.13149	-1.00000	0.03202	-1.00000	0.49708	-1.00000
267	un	86650	0.36750	-1.00000	0.06155	-1.00000	-nan	-1.00000
268	un	87371	0.00952	-1.00000	0.00012	-1.00000	0.45207	-1.00000
269	un	88133	-0.00227	-1.00000	-0.00009	-1.00000	-nan	-1.00000
271	un	88984	0.91639	-1.00000	0.90947	-1.00000	-nan	-1.00000
273	un	89915	0.02546	-1.00000	0.00043	-1.00000	-nan	-1.00000
276	un	91588	0.18461	-1.00000	0.03753	-1.00000	-nan	-1.00000
280	un	92441	0.07356	-1.00000	0.00420	-1.00000	-nan	-1.00000
281	un	93215	0.01421	-1.00000	0.00128	-1.00000	-nan	-1.00000
283	un	93975	0.10739	-1.00000	0.00882	-1.00000	0.00934	-1.00000
286	un	94825	0.68791	-1.00000	0.29337	-1.00000	-nan	-1.00000
288	un	95613	0.28981	-1.00000	0.23343	-1.00000	-nan	-1.00000
290	un	96484	0.01754	-1.00000	0.00063	-1.00000	-nan	-1.00000
291	un	97330	0.31393	-1.00000	0.06944	-1.00000	0.32115	-1.00000
292	un	98126	0.06478	-1.00000	0.00301	-1.00000	0.00294	-1.00000
298	un	99643	0.04938	-1.00000	0.03997	-1.00000	0.44840	-1.00000
299	un	100548	0.03439	-1.00000	0.00085	-1.00000	-nan	-1.00000
300	un	101365	0.02143	-1.00000	0.00083	-1.00000	0.01068	-1.00000
304	un	102187	0.06069	-1.00000	0.00199	-1.00000	0.32939	-1.00000
308	un	102942	0.31288	-1.00000	0.24722	-1.00000	0.35288	-1.00000
311	un	103807	0.65281	-1.00000	0.11681	-1.00000	-nan	-1.00000
316	un	104618	0.04026	-1.00000	0.00159	-1.00000	0.24041	-1.00000
317	un	105373	0.10780	-1.00000	0.01551	-1.00000	-nan	-1.00000
318	un	106152	0.03034	-1.00000	0.00257	-1.00000	0.48171	-1.00000
321	un	106754	0.05304	-1.00000	0.00446	-1.00000	0.17585	-1.00000
322	un	107379	0.05928	-1.00000	0.00094	-1.00000	0.00265	-1.00000
323	un	108204	0.08031	-1.00000	0.00387	-1.00000	-nan	-1.00000
327	un	109040	0.16301	-1.00000	0.01033	-1.00000	0.01536	-1.00000
328	un	109871	-0.00592	-1.00000	-0.00018	-1.00000	0.24442	-1.00000
330	un	110437	0.03213	-1.00000	0.00211	-1.00000	-nan	-1.00000
332	un	112065	0.49779	-1.00000	0.17005	-1.00000	0.18080	-1.00000
334	un	112894	0.00109	-1.00000	0.00002	-1.00000	0.00192	-1.00000
337	un	113652	-0.01403	-1.00000	-0.01304	-1.00000	-nan	-1.00000
338	un	114492	-0.00553	-1.00000	-0.00008	-1.00000	0.45559	-1.00000
339	un	115324	0.15649	-1.00000	0.01279	-1.00000	0.14056	-1.00000
341	un	116099	0.06840	-1.00000	0.00949	-1.00000	-nan	-1.00000
342	un	116931	0.17347	-1.00000	0.01689	-1.00000	-nan	-1.00000
344	un	117774	-0.00576	-1.00000	-0.00011	-1.00000	0.47789	-1.00000
347	un	118563	-0.00090	-1.00000	-0.00001	-1.00000	0.52466	-1.00000
349	un	119386	0.01968	-1.00000	0.00040	-1.00000	0.45952	-1.00000
350	un	120342	0.90278	-1.00000	0.87617	-1.00000	0.18313	-1.00000
355	un	121183	-0.00812	-1.00000	-0.00013	-1.00000	-nan	-1.00000
356	un	122078	0.01181	-1.00000	0.00020	-1.00000	0.12796	-1.00000
359	un	122944	0.15111	-1.00000	0.00316	-1.00000	-nan	-1.00000
363	un	123814	0.11466	-1.00000	0.00329	-1.00000	-nan	-1.00000
374	un	124613	0.20959	-1.00000	0.09503	-1.00000	-nan	-1.00000
376	un	125378	0.00104	-1.00000	0.00004	-1.00000	-nan	-1.00000
380	un	126250	0.17001	-1.00000	0.02086	-1.00000	-nan	-1.00000
382	un	127038	0.16709	-1.00000	0.11196	-1.00000	-nan	-1.00000
386	un	128600	0.01925	-1.00000	0.00031	-1.00000	0.00034	-1.00000
387	un	129441	0.17177	-1.00000	0.04142	-1.00000	-nan	-1.00000
393	un	131092	0.23823	-1.00000	0.06107	-1.00000	-nan	-1.00000
394	un	131885	0.10515	-1.00000	0.00251	-1.00000	-nan	-1.00000
395	un	132660	0.13439	-1.00000	0.00860	-1.00000	-nan	-1.00000
399	un	134285	-0.01677	-1.00000	-0.00075	-1.00000	-nan	-1.00000
401	un	135118	-0.00993	-1.00000	-0.00030	-1.00000	0.48018	-1.00000
406	un	135943	0.01853	-1.00000	0.00064	-1.00000	-nan	-1.00000
407	un	136694	-0.00981	-1.00000	-0.00044	-1.00000	-nan	-1.00000
409	un	137546	0.69720	-1.00000	0.44929	-1.00000	0.61950	-1.00000
413	un	139928	-0.00685	-1.00000	-0.00010	-1.00000	0.44519	-1.00000
414	un	140703	-0.02457	-1.00000	-0.02388	-1.00000	-nan	-1.00000
422	un	142304	0.12283	-1.00000	0.02090	-1.00000	0.15178	-1.00000
423	un	143174	0.03530	-1.00000	0.00109	-1.00000	0.00046	-1.00000
424	un	144067	0.05227	-1.00000	0.00117	-1.00000	0.12748	-1.00000
426	un	145587	0.17506	-1.00000	0.01594	-1.00000	-nan	-1.00000
427	un	146346	0.17637	-1.00000	0.02354	-1.00000	0.26260	-1.00000
429	un	147181	0.02951	-1.00000	0.01634	-1.00000	-nan	-1.00000
432	un	147994	0.02205	-1.00000	0.00073	-1.00000	0.13232	-1.00000
434	un	148880	0.12242	-1.00000	0.04695	-1.00000	-nan	-1.00000
438	un	149662	0.02188	-1.00000	0.00065	-1.00000	0.47654	-1.00000
440	un	150531	0.00461	-1.00000	0.00006	-1.00000	0.23479	-1.00000
442	un	151387	0.08802	-1.00000	0.00270	-1.00000	0.00256	-1.00000
443	un	152168	0.07628	-1.00000	0.00115	-1.00000	0.44822	-1.00000
446	un	153720	0.01736	-1.00000	0.00077	-1.00000	0.21528	-1.00000
448	un	154393	-0.00958	-1.00000	-0.00079	-1.00000	0.32929	-1.00000
450	un	155899	0.32099	-1.00000	0.04756	-1.00000	0.17219	-1.00000
457	un	157472	0.08933	-1.00000	0.00155	-1.00000	-nan	-1.00000
459	un	158350	0.16344	-1.00000	0.01227	-1.00000	0.25151	-1.00000
461	un	159011	0.13243	-1.00000	0.04892	-1.00000	0.18399	-1.00000
465	un	159848	0.24208	-1.00000	0.23193	-1.00000	-nan	-1.00000
468	un	160523	0.57374	-1.00000	0.36426	-1.00000	0.46249	-1.00000
473	un	161320	-0.00983	-1.00000	-0.00023	-1.00000	0.30495	-1.00000
475	un	162179	-0.02844	-1.00000	-0.00634	-1.00000	-nan	-1.00000
477	un	163860	0.39365	-1.00000	0.27869	-1.00000	0.50230	-1.00000
