# Population Leland_Harris	2022_Leland_Harris_LTC1,2022_Leland_Harris_LTC10,2022_Leland_Harris_LTC11,2022_Leland_Harris_LTC12,2022_Leland_Harris_LTC13,2022_Leland_Harris_LTC14,2022_Leland_Harris_LTC15,2022_Leland_Harris_LTC2,2022_Leland_Harris_LTC3,2022_Leland_Harris_LTC4,2022_Leland_Harris_LTC5,2022_Leland_Harris_LTC6,2022_Leland_Harris_LTC7,2022_Leland_Harris_LTC8,2022_Leland_Harris_LTC9
# Population Lower_Rocky	2022_Lower_Rocky_LTC1,2022_Lower_Rocky_LTC2,2022_Lower_Rocky_LTC3,2022_Lower_Rocky_LTC4,2022_Lower_Rocky_LTC_10,2022_Lower_Rocky_LTC_11,2022_Lower_Rocky_LTC_12,2022_Lower_Rocky_LTC_13,2022_Lower_Rocky_LTC_14,2022_Lower_Rocky_LTC_5,2022_Lower_Rocky_LTC_6,2022_Lower_Rocky_LTC_7,2022_Lower_Rocky_LTC_8,2022_Lower_Rocky_LTC_9
# Group defaultgrp	Leland_Harris,Lower_Rocky
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Fst'	Smoothed Fst'	D_est	Smoothed D_est
907	un	266120	0.06470	-1.00000	0.00736	-1.00000	0.00760	-1.00000
914	un	267559	0.38383	-1.00000	0.39125	-1.00000	0.39149	-1.00000
917	un	269108	0.01622	-1.00000	0.01247	-1.00000	0.00461	-1.00000
925	un	272367	-0.02708	-1.00000	-0.02525	-1.00000	-0.01819	-1.00000
927	un	273143	-0.03836	-1.00000	-0.02149	-1.00000	-0.02149	-1.00000
1000	un	295541	0.05943	-1.00000	0.06074	-1.00000	0.06229	-1.00000
1012	un	300384	0.05686	-1.00000	0.04469	-1.00000	0.02853	-1.00000
1034	un	304482	0.08287	-1.00000	0.02165	-1.00000	0.03571	-1.00000
1063	un	313302	0.01778	-1.00000	0.00557	-1.00000	-0.00100	-1.00000
1080	un	318275	-0.03591	-1.00000	-0.02209	-1.00000	-0.02209	-1.00000
1097	un	323090	0.02714	-1.00000	0.02804	-1.00000	0.03073	-1.00000
1108	un	323883	0.10528	-1.00000	0.01778	-1.00000	0.01818	-1.00000
1110	un	324662	0.21260	-1.00000	0.21899	-1.00000	0.21901	-1.00000
1117	un	327050	0.27018	-1.00000	0.21071	-1.00000	0.21881	-1.00000
1132	un	331975	-0.02844	-1.00000	-0.00634	-1.00000	-0.01825	-1.00000
1151	un	337140	0.24369	-1.00000	0.18159	-1.00000	0.18207	-1.00000
1160	un	340321	-0.02321	-1.00000	-0.00498	-1.00000	0.00290	-1.00000
1161	un	341128	0.04288	-1.00000	0.03874	-1.00000	0.03901	-1.00000
1166	un	343589	0.03356	-1.00000	0.02139	-1.00000	0.02252	-1.00000
1170	un	345889	0.00840	-1.00000	0.00273	-1.00000	0.01437	-1.00000
1187	un	348360	0.00245	-1.00000	0.00042	-1.00000	-0.00576	-1.00000
1188	un	349202	0.10495	-1.00000	0.01335	-1.00000	0.02597	-1.00000
1196	un	351699	-0.01877	-1.00000	-0.00233	-1.00000	0.00051	-1.00000
1197	un	352495	-0.03464	-1.00000	-0.01414	-1.00000	-0.01414	-1.00000
1198	un	353072	-0.01583	-1.00000	-0.01085	-1.00000	-0.01102	-1.00000
1203	un	354696	-0.01029	-1.00000	-0.00551	-1.00000	-0.01355	-1.00000
1204	un	355523	-0.00975	-1.00000	-0.00235	-1.00000	0.00545	-1.00000
1221	un	361174	0.06024	-1.00000	0.00707	-1.00000	0.00286	-1.00000
1267	un	374401	-0.02844	-1.00000	-0.01366	-1.00000	-0.02763	-1.00000
1276	un	377774	0.11978	-1.00000	0.04429	-1.00000	0.03571	-1.00000
1305	un	385782	0.03367	-1.00000	0.00677	-1.00000	0.01695	-1.00000
1323	un	390558	0.02031	-1.00000	0.00885	-1.00000	0.00174	-1.00000
1328	un	391375	-0.01698	-1.00000	-0.01447	-1.00000	0.00303	-1.00000
1334	un	394618	-0.02454	-1.00000	-0.00762	-1.00000	-0.00394	-1.00000
1335	un	395403	0.22126	-1.00000	0.20947	-1.00000	0.24448	-1.00000
1338	un	397026	0.05473	-1.00000	0.05664	-1.00000	0.06035	-1.00000
1340	un	397863	-0.02894	-1.00000	-0.00568	-1.00000	-0.00040	-1.00000
1348	un	400312	-0.03352	-1.00000	-0.01206	-1.00000	-0.01201	-1.00000
1364	un	405995	0.18078	-1.00000	0.10590	-1.00000	0.10376	-1.00000
1373	un	410796	-0.03882	-1.00000	-0.01193	-1.00000	-0.01182	-1.00000
1388	un	414879	-0.00933	-1.00000	-0.00458	-1.00000	-0.00434	-1.00000
1390	un	415638	0.12382	-1.00000	0.07930	-1.00000	0.09529	-1.00000
1409	un	421168	0.08874	-1.00000	0.08621	-1.00000	0.08621	-1.00000
1432	un	428664	-0.02220	-1.00000	-0.00438	-1.00000	0.00228	-1.00000
1446	un	432003	-0.03749	-1.00000	-0.03794	-1.00000	-0.04143	-1.00000
1452	un	433725	-0.00922	-1.00000	-0.00932	-1.00000	-0.01381	-1.00000
1453	un	434514	-0.01350	-1.00000	-0.00217	-1.00000	0.00885	-1.00000
1466	un	438499	-0.02055	-1.00000	-0.00226	-1.00000	-0.00236	-1.00000
1478	un	440299	0.02203	-1.00000	0.00979	-1.00000	0.01105	-1.00000
1486	un	443051	-0.03548	-1.00000	-0.03591	-1.00000	-0.03747	-1.00000
1494	un	444660	-0.01113	-1.00000	-0.01153	-1.00000	-0.00709	-1.00000
1506	un	447517	-0.02432	-1.00000	-0.00910	-1.00000	-0.01028	-1.00000
1529	un	453273	0.11294	-1.00000	0.03656	-1.00000	0.01971	-1.00000
1532	un	454064	-0.03568	-1.00000	-0.00890	-1.00000	0.01560	-1.00000
1538	un	455682	-0.01465	-1.00000	-0.01486	-1.00000	-0.00862	-1.00000
1539	un	456490	-0.03567	-1.00000	-0.02383	-1.00000	-0.02405	-1.00000
1567	un	467100	0.17725	-1.00000	0.15056	-1.00000	0.16402	-1.00000
1568	un	467979	0.09715	-1.00000	0.08208	-1.00000	0.08405	-1.00000
1593	un	474500	0.05143	-1.00000	0.01050	-1.00000	0.02200	-1.00000
1607	un	480346	0.09321	-1.00000	0.01269	-1.00000	0.01979	-1.00000
1619	un	485202	0.21608	-1.00000	0.05772	-1.00000	0.07534	-1.00000
1644	un	492348	0.12421	-1.00000	0.05946	-1.00000	0.04767	-1.00000
1647	un	493851	0.17766	-1.00000	0.16375	-1.00000	0.17779	-1.00000
1648	un	494640	0.10502	-1.00000	0.10829	-1.00000	0.12795	-1.00000
1665	un	500236	0.01138	-1.00000	0.00566	-1.00000	0.01744	-1.00000
1678	un	505069	0.09321	-1.00000	0.01269	-1.00000	0.02597	-1.00000
1691	un	509143	0.14815	-1.00000	0.03120	-1.00000	0.02150	-1.00000
1708	un	516337	-0.03864	-1.00000	-0.01138	-1.00000	-0.01131	-1.00000
1730	un	525312	0.06576	-1.00000	0.06742	-1.00000	0.06742	-1.00000
1735	un	526995	-0.03279	-1.00000	-0.00386	-1.00000	-0.00218	-1.00000
1757	un	534319	-0.02894	-1.00000	-0.00568	-1.00000	-0.00568	-1.00000
1762	un	536572	-0.00012	-1.00000	-0.00004	-1.00000	0.03571	-1.00000
1767	un	537864	-0.02615	-1.00000	-0.00858	-1.00000	-0.00878	-1.00000
1776	un	539678	-0.03181	-1.00000	-0.00390	-1.00000	-0.01008	-1.00000
1781	un	542097	-0.03568	-1.00000	-0.00890	-1.00000	0.01560	-1.00000
1796	un	546367	0.04923	-1.00000	0.01134	-1.00000	0.02492	-1.00000
1799	un	547157	-0.03289	-1.00000	-0.00670	-1.00000	-0.00578	-1.00000
1807	un	549727	-0.00384	-1.00000	-0.00090	-1.00000	-0.00108	-1.00000
1829	un	555181	0.02311	-1.00000	0.01312	-1.00000	0.00789	-1.00000
1836	un	557336	-0.01411	-1.00000	-0.00767	-1.00000	-0.00790	-1.00000
1857	un	563385	-0.03673	-1.00000	-0.03524	-1.00000	-0.03942	-1.00000
1895	un	576926	-0.03032	-1.00000	-0.00389	-1.00000	-0.00377	-1.00000
1902	un	578656	-0.00666	-1.00000	-0.00638	-1.00000	-0.01374	-1.00000
1907	un	580898	-0.03342	-1.00000	-0.01030	-1.00000	-0.01660	-1.00000
1915	un	584092	0.06920	-1.00000	0.00850	-1.00000	0.01894	-1.00000
1921	un	586618	0.03054	-1.00000	0.02602	-1.00000	0.03715	-1.00000
1928	un	588293	-0.03558	-1.00000	-0.00527	-1.00000	-0.00528	-1.00000
1931	un	589158	0.02863	-1.00000	0.00648	-1.00000	-0.00065	-1.00000
1939	un	590716	-0.02844	-1.00000	-0.02966	-1.00000	-0.02432	-1.00000
1947	un	593260	-0.00341	-1.00000	-0.00055	-1.00000	-0.00035	-1.00000
1965	un	598788	0.13043	-1.00000	0.02542	-1.00000	0.03320	-1.00000
1971	un	600354	-0.01167	-1.00000	-0.00476	-1.00000	-0.00720	-1.00000
1984	un	604639	-0.02664	-1.00000	-0.00546	-1.00000	-0.01118	-1.00000
1985	un	605402	-0.02184	-1.00000	-0.00259	-1.00000	-0.00809	-1.00000
1986	un	606193	-0.03814	-1.00000	-0.01226	-1.00000	-0.00667	-1.00000
2013	un	617920	0.11111	-1.00000	0.01818	-1.00000	0.03064	-1.00000
2022	un	621312	0.14815	-1.00000	0.03120	-1.00000	0.04578	-1.00000
2024	un	622165	0.12375	-1.00000	0.04394	-1.00000	0.09222	-1.00000
2030	un	625293	-0.01798	-1.00000	-0.00206	-1.00000	-0.00230	-1.00000
2039	un	629053	0.06920	-1.00000	0.00850	-1.00000	0.00265	-1.00000
2057	un	633558	0.06286	-1.00000	0.02320	-1.00000	0.02357	-1.00000
2059	un	634365	0.33944	-1.00000	0.14624	-1.00000	0.16697	-1.00000
2070	un	639138	0.17331	-1.00000	0.09703	-1.00000	0.08987	-1.00000
2085	un	642889	-0.03862	-1.00000	-0.01003	-1.00000	-0.00478	-1.00000
2089	un	645360	-0.01916	-1.00000	-0.00812	-1.00000	-0.00812	-1.00000
2109	un	653688	-0.04145	-1.00000	-0.00721	-1.00000	-0.01252	-1.00000
2123	un	658531	0.06798	-1.00000	0.01687	-1.00000	0.02930	-1.00000
2140	un	665813	-0.03437	-1.00000	-0.03326	-1.00000	-0.03003	-1.00000
2145	un	668290	-0.01113	-1.00000	-0.01153	-1.00000	-0.00709	-1.00000
2148	un	669055	0.14504	-1.00000	0.02643	-1.00000	0.10217	-1.00000
2161	un	674104	-0.03032	-1.00000	-0.00389	-1.00000	-0.01053	-1.00000
2175	un	677283	-0.02913	-1.00000	-0.00330	-1.00000	-0.00232	-1.00000
2180	un	678850	0.09496	-1.00000	0.09631	-1.00000	0.09650	-1.00000
2183	un	680524	-0.02407	-1.00000	-0.00274	-1.00000	-0.00274	-1.00000
2202	un	687029	-0.03032	-1.00000	-0.00389	-1.00000	-0.01601	-1.00000
2206	un	688585	0.11111	-1.00000	0.01818	-1.00000	0.01818	-1.00000
2210	un	689334	-0.03951	-1.00000	-0.03795	-1.00000	-0.03942	-1.00000
2221	un	693252	-0.00397	-1.00000	-0.00070	-1.00000	-0.01342	-1.00000
2242	un	697271	-0.03018	-1.00000	-0.02988	-1.00000	-0.03894	-1.00000
2244	un	698070	0.07407	-1.00000	0.00881	-1.00000	0.00881	-1.00000
2245	un	698930	0.05474	-1.00000	0.02707	-1.00000	0.03571	-1.00000
2251	un	702267	0.19226	-1.00000	0.05812	-1.00000	0.04591	-1.00000
2279	un	708607	-0.02782	-1.00000	-0.00329	-1.00000	-0.00319	-1.00000
2287	un	711056	-0.03131	-1.00000	-0.01341	-1.00000	-0.01359	-1.00000
2299	un	716567	0.11111	-1.00000	0.01818	-1.00000	0.03064	-1.00000
2308	un	719775	-0.02407	-1.00000	-0.00274	-1.00000	-0.00274	-1.00000
2309	un	720526	-0.03080	-1.00000	-0.02855	-1.00000	-0.02857	-1.00000
2311	un	722123	-0.01877	-1.00000	-0.00233	-1.00000	-0.00263	-1.00000
2329	un	726251	-0.02184	-1.00000	-0.00259	-1.00000	-0.00272	-1.00000
2382	un	741766	-0.02382	-1.00000	-0.01126	-1.00000	-0.01158	-1.00000
2400	un	748296	0.26604	-1.00000	0.13131	-1.00000	0.13072	-1.00000
2423	un	754670	0.03831	-1.00000	0.02279	-1.00000	0.01621	-1.00000
2424	un	755476	0.00509	-1.00000	0.00524	-1.00000	0.03571	-1.00000
2437	un	762743	0.11017	-1.00000	0.09872	-1.00000	0.09831	-1.00000
2439	un	764321	0.06798	-1.00000	0.01687	-1.00000	0.01687	-1.00000
2441	un	765133	-0.03874	-1.00000	-0.01896	-1.00000	0.00561	-1.00000
2452	un	772291	0.03501	-1.00000	0.01024	-1.00000	0.02206	-1.00000
2457	un	774676	0.09107	-1.00000	0.08272	-1.00000	0.07508	-1.00000
2463	un	777135	-0.02327	-1.00000	-0.02206	-1.00000	-0.02199	-1.00000
2477	un	781272	0.21212	-1.00000	0.11716	-1.00000	0.13736	-1.00000
2478	un	782072	0.16000	-1.00000	0.03670	-1.00000	0.02557	-1.00000
2483	un	782823	0.01411	-1.00000	0.00223	-1.00000	0.01115	-1.00000
2489	un	785789	0.03672	-1.00000	0.00802	-1.00000	0.01979	-1.00000
2497	un	788084	0.06920	-1.00000	0.00850	-1.00000	0.00265	-1.00000
2504	un	792875	-0.02844	-1.00000	-0.00634	-1.00000	-0.01825	-1.00000
2512	un	794445	-0.00926	-1.00000	-0.00699	-1.00000	-0.00699	-1.00000
2520	un	798538	-0.04074	-1.00000	-0.02615	-1.00000	-0.02280	-1.00000
2523	un	800270	-0.02740	-1.00000	-0.01957	-1.00000	-0.00225	-1.00000
2535	un	805256	-0.03688	-1.00000	-0.02452	-1.00000	-0.00364	-1.00000
2538	un	806867	0.00465	-1.00000	0.00477	-1.00000	0.00477	-1.00000
2566	un	819644	0.01778	-1.00000	0.00557	-1.00000	-0.00617	-1.00000
2570	un	821195	-0.01323	-1.00000	-0.01340	-1.00000	-0.00794	-1.00000
2586	un	826469	-0.01771	-1.00000	-0.00698	-1.00000	-0.02129	-1.00000
2589	un	827228	0.18768	-1.00000	0.13217	-1.00000	0.13273	-1.00000
2592	un	828798	-0.03836	-1.00000	-0.02149	-1.00000	-0.02149	-1.00000
2600	un	830474	0.11111	-1.00000	0.01818	-1.00000	0.01818	-1.00000
2611	un	832902	0.08258	-1.00000	0.08132	-1.00000	0.05776	-1.00000
2626	un	839359	-0.02844	-1.00000	-0.00634	-1.00000	-0.00708	-1.00000
2635	un	842574	-0.03242	-1.00000	-0.00882	-1.00000	-0.00876	-1.00000
2664	un	852958	0.15299	-1.00000	0.05801	-1.00000	0.05133	-1.00000
2667	un	854656	0.14632	-1.00000	0.04868	-1.00000	0.04747	-1.00000
2671	un	856335	0.09834	-1.00000	0.01534	-1.00000	0.01567	-1.00000
2684	un	862688	0.30833	-1.00000	0.29406	-1.00000	0.28813	-1.00000
2686	un	864376	-0.02055	-1.00000	-0.00226	-1.00000	-0.00236	-1.00000
2718	un	875884	-0.02415	-1.00000	-0.01712	-1.00000	-0.00985	-1.00000
2733	un	882274	0.12751	-1.00000	0.13060	-1.00000	0.13051	-1.00000
2735	un	883883	-0.03342	-1.00000	-0.01030	-1.00000	-0.01688	-1.00000
2759	un	896039	0.07875	-1.00000	0.00908	-1.00000	0.00881	-1.00000
2764	un	898321	-0.00288	-1.00000	-0.00262	-1.00000	-0.00283	-1.00000
2767	un	899907	-0.02407	-1.00000	-0.00274	-1.00000	-0.00273	-1.00000
2772	un	901503	-0.02664	-1.00000	-0.00546	-1.00000	-0.01118	-1.00000
2778	un	903838	0.05576	-1.00000	0.01319	-1.00000	0.01351	-1.00000
2801	un	910084	-0.03042	-1.00000	-0.00983	-1.00000	-0.01683	-1.00000
2804	un	911697	-0.00384	-1.00000	-0.00090	-1.00000	-0.00108	-1.00000
2849	un	926904	0.30284	-1.00000	0.30859	-1.00000	0.30850	-1.00000
2851	un	927702	0.07037	-1.00000	0.02117	-1.00000	0.02247	-1.00000
2854	un	929447	0.06407	-1.00000	0.00815	-1.00000	0.00157	-1.00000
2871	un	939666	-0.01246	-1.00000	-0.01290	-1.00000	-0.00914	-1.00000
2879	un	943667	-0.03181	-1.00000	-0.00390	-1.00000	0.01099	-1.00000
2906	un	956831	-0.00538	-1.00000	-0.00385	-1.00000	0.00607	-1.00000
2941	un	969505	0.00210	-1.00000	0.00033	-1.00000	0.00033	-1.00000
2961	un	974541	0.01656	-1.00000	0.00284	-1.00000	0.03571	-1.00000
2987	un	985763	0.17774	-1.00000	0.14993	-1.00000	0.14287	-1.00000
2999	un	990608	0.03367	-1.00000	0.00677	-1.00000	0.00677	-1.00000
3002	un	992175	-0.02184	-1.00000	-0.00259	-1.00000	-0.00809	-1.00000
3013	un	996239	-0.01029	-1.00000	-0.00269	-1.00000	0.00635	-1.00000
3048	un	1008669	0.02710	-1.00000	0.01546	-1.00000	0.00816	-1.00000
3057	un	1011967	0.07436	-1.00000	0.00994	-1.00000	0.00309	-1.00000
3066	un	1013534	-0.02615	-1.00000	-0.00858	-1.00000	-0.00878	-1.00000
3108	un	1027584	0.00690	-1.00000	0.00558	-1.00000	0.01722	-1.00000
3125	un	1034191	0.03259	-1.00000	0.02441	-1.00000	0.01906	-1.00000
3156	un	1045533	0.02650	-1.00000	0.01020	-1.00000	0.02222	-1.00000
3159	un	1046329	-0.02782	-1.00000	-0.00329	-1.00000	-0.00273	-1.00000
3182	un	1052715	0.20724	-1.00000	0.15991	-1.00000	0.16108	-1.00000
3186	un	1055280	0.03609	-1.00000	0.03220	-1.00000	0.02361	-1.00000
3202	un	1061487	-0.03119	-1.00000	-0.00664	-1.00000	-0.00738	-1.00000
3211	un	1066905	-0.03942	-1.00000	-0.01680	-1.00000	-0.02128	-1.00000
3241	un	1077220	-0.02782	-1.00000	-0.00329	-1.00000	-0.00319	-1.00000
3246	un	1080426	0.02172	-1.00000	0.01044	-1.00000	0.02253	-1.00000
3266	un	1086170	-0.02330	-1.00000	-0.00301	-1.00000	0.01558	-1.00000
3279	un	1089290	0.04281	-1.00000	0.01782	-1.00000	0.01748	-1.00000
3282	un	1090074	-0.02407	-1.00000	-0.00274	-1.00000	-0.00274	-1.00000
3292	un	1092916	0.07347	-1.00000	0.03210	-1.00000	0.02752	-1.00000
3297	un	1094471	0.17828	-1.00000	0.07130	-1.00000	0.07130	-1.00000
3302	un	1095863	-0.02279	-1.00000	-0.01644	-1.00000	-0.01237	-1.00000
3310	un	1101464	0.02172	-1.00000	0.01044	-1.00000	0.02253	-1.00000
3321	un	1107921	-0.03704	-1.00000	-0.01916	-1.00000	-0.01599	-1.00000
3348	un	1114418	0.00870	-1.00000	0.00394	-1.00000	-0.00422	-1.00000
3359	un	1121936	-0.00295	-1.00000	-0.00044	-1.00000	-0.00028	-1.00000
3407	un	1136275	0.06470	-1.00000	0.00736	-1.00000	0.00760	-1.00000
3422	un	1140601	0.08272	-1.00000	0.04193	-1.00000	0.03578	-1.00000
3439	un	1147140	0.02788	-1.00000	0.02706	-1.00000	0.03571	-1.00000
3440	un	1147982	0.09920	-1.00000	0.01304	-1.00000	0.02177	-1.00000
3441	un	1148725	0.18125	-1.00000	0.08140	-1.00000	0.05977	-1.00000
3466	un	1160133	0.26443	-1.00000	0.17132	-1.00000	0.17132	-1.00000
3472	un	1163434	0.19238	-1.00000	0.04856	-1.00000	0.04808	-1.00000
3505	un	1177559	0.09183	-1.00000	0.06238	-1.00000	0.05481	-1.00000
3510	un	1179225	0.26298	-1.00000	0.14862	-1.00000	0.14941	-1.00000
3534	un	1186658	-0.03333	-1.00000	-0.01887	-1.00000	-0.01887	-1.00000
3539	un	1189891	-0.02997	-1.00000	-0.01772	-1.00000	-0.01786	-1.00000
3550	un	1193521	-0.02646	-1.00000	-0.02717	-1.00000	-0.02717	-1.00000
3556	un	1196900	0.12595	-1.00000	0.02599	-1.00000	0.02685	-1.00000
3583	un	1204293	-0.03544	-1.00000	-0.03675	-1.00000	-0.01223	-1.00000
3585	un	1205123	-0.03686	-1.00000	-0.00591	-1.00000	0.01646	-1.00000
3589	un	1206528	-0.03673	-1.00000	-0.03524	-1.00000	-0.04433	-1.00000
3609	un	1212277	0.15657	-1.00000	0.13694	-1.00000	0.13007	-1.00000
3614	un	1216215	-0.02837	-1.00000	-0.01810	-1.00000	-0.01821	-1.00000
3628	un	1222320	0.01998	-1.00000	0.00686	-1.00000	0.04604	-1.00000
3633	un	1226368	0.09920	-1.00000	0.01304	-1.00000	0.08145	-1.00000
3635	un	1227987	0.01622	-1.00000	0.01247	-1.00000	0.00827	-1.00000
3636	un	1228870	-0.03581	-1.00000	-0.03170	-1.00000	-0.03661	-1.00000
3644	un	1232087	-0.02330	-1.00000	-0.00301	-1.00000	0.02333	-1.00000
3659	un	1239392	-0.02558	-1.00000	-0.02243	-1.00000	-0.02243	-1.00000
3680	un	1247229	0.25926	-1.00000	0.09396	-1.00000	0.11315	-1.00000
3686	un	1248849	-0.03723	-1.00000	-0.03867	-1.00000	-0.03393	-1.00000
