# Population Gandy	2022_Gandy_LTC1,2022_Gandy_LTC10,2022_Gandy_LTC11,2022_Gandy_LTC12,2022_Gandy_LTC13,2022_Gandy_LTC14,2022_Gandy_LTC15,2022_Gandy_LTC2,2022_Gandy_LTC3,2022_Gandy_LTC4,2022_Gandy_LTC5,2022_Gandy_LTC6,2022_Gandy_LTC7,2022_Gandy_LTC8,2022_Gandy_LTC9
# Population Keg_Springs	2022_Keg_Springs_LTC1,2022_Keg_Springs_LTC2,2022_Keg_Springs_LTC3,2022_Keg_Springs_LTC4,2022_Keg_Springs_LTC5,2022_Keg_Springs_LTC6,2022_Keg_Springs_LTC7,2022_Keg_Springs_LTC8
# Group defaultgrp	Gandy,Keg_Springs
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Fst'	Smoothed Fst'	D_est	Smoothed D_est
1931	un	603922	0.00473	-1.00000	0.00076	-1.00000	0.00235	-1.00000
1939	un	606264	0.07205	-1.00000	0.04595	-1.00000	0.09286	-1.00000
1947	un	607964	0.10638	-1.00000	0.03038	-1.00000	0.07867	-1.00000
1948	un	608778	-0.05921	-1.00000	-0.05401	-1.00000	-0.02682	-1.00000
1969	un	614276	-0.05164	-1.00000	-0.00835	-1.00000	0.04123	-1.00000
1990	un	623260	-0.04385	-1.00000	-0.01020	-1.00000	-0.01482	-1.00000
1994	un	625642	0.06210	-1.00000	0.06506	-1.00000	0.08559	-1.00000
1999	un	626540	-0.03900	-1.00000	-0.00772	-1.00000	-0.00073	-1.00000
2002	un	628240	-0.05303	-1.00000	-0.01948	-1.00000	-0.01883	-1.00000
2008	un	631149	0.01695	-1.00000	0.00555	-1.00000	0.04389	-1.00000
2013	un	632495	-0.01084	-1.00000	-0.01140	-1.00000	-0.00815	-1.00000
2020	un	634291	-0.01262	-1.00000	-0.01253	-1.00000	-0.01559	-1.00000
2022	un	635887	-0.05742	-1.00000	-0.03955	-1.00000	-0.02214	-1.00000
2056	un	646448	0.03114	-1.00000	0.00515	-1.00000	0.00063	-1.00000
2057	un	647225	-0.01858	-1.00000	-0.00553	-1.00000	0.03205	-1.00000
2059	un	648032	-0.05791	-1.00000	-0.00935	-1.00000	-0.02503	-1.00000
2070	un	653678	0.03746	-1.00000	0.01967	-1.00000	0.00747	-1.00000
2087	un	658214	0.12161	-1.00000	0.02917	-1.00000	0.01243	-1.00000
2089	un	659900	0.14542	-1.00000	0.08000	-1.00000	0.13667	-1.00000
2099	un	664803	-0.04480	-1.00000	-0.01005	-1.00000	0.02584	-1.00000
2109	un	668228	-0.04877	-1.00000	-0.01012	-1.00000	-0.00380	-1.00000
2140	un	679566	0.01977	-1.00000	0.02060	-1.00000	0.00040	-1.00000
2145	un	682043	-0.01408	-1.00000	-0.01480	-1.00000	0.00185	-1.00000
2150	un	683635	-0.04039	-1.00000	-0.01483	-1.00000	-0.01348	-1.00000
2156	un	687834	-0.05890	-1.00000	-0.01006	-1.00000	-0.01945	-1.00000
2166	un	691078	-0.03879	-1.00000	-0.02826	-1.00000	-0.02026	-1.00000
2185	un	697355	0.04898	-1.00000	0.01907	-1.00000	0.06254	-1.00000
2188	un	698140	0.00473	-1.00000	0.00076	-1.00000	-0.00152	-1.00000
2205	un	703864	0.06095	-1.00000	0.01166	-1.00000	0.01567	-1.00000
2221	un	708420	-0.02339	-1.00000	-0.00560	-1.00000	-0.00351	-1.00000
2244	un	714788	-0.05437	-1.00000	-0.04282	-1.00000	-0.01214	-1.00000
2246	un	716485	0.07054	-1.00000	0.01425	-1.00000	0.03064	-1.00000
2263	un	722165	0.21158	-1.00000	0.09855	-1.00000	0.07581	-1.00000
2273	un	726078	0.15111	-1.00000	0.14448	-1.00000	0.14678	-1.00000
2277	un	726892	0.00102	-1.00000	0.00089	-1.00000	-0.00499	-1.00000
2292	un	731530	0.07426	-1.00000	0.01700	-1.00000	0.00855	-1.00000
2294	un	732383	0.08056	-1.00000	0.02044	-1.00000	0.01418	-1.00000
2299	un	734741	0.04749	-1.00000	0.00742	-1.00000	0.04304	-1.00000
2309	un	739562	0.03114	-1.00000	0.00515	-1.00000	0.00094	-1.00000
2316	un	741920	0.20116	-1.00000	0.13331	-1.00000	0.15804	-1.00000
2329	un	746049	0.18009	-1.00000	0.18815	-1.00000	0.23612	-1.00000
2367	un	756999	0.25993	-1.00000	0.19674	-1.00000	0.19258	-1.00000
2376	un	761103	-0.01767	-1.00000	-0.01808	-1.00000	-0.01754	-1.00000
2383	un	764860	0.07168	-1.00000	0.07273	-1.00000	0.14349	-1.00000
2404	un	771361	0.02117	-1.00000	0.02105	-1.00000	0.03016	-1.00000
2419	un	776969	0.08152	-1.00000	0.02794	-1.00000	0.02315	-1.00000
2423	un	777802	0.02748	-1.00000	0.01286	-1.00000	0.02530	-1.00000
2424	un	778608	0.22537	-1.00000	0.08682	-1.00000	0.06300	-1.00000
2434	un	783393	0.17977	-1.00000	0.16739	-1.00000	0.16456	-1.00000
2438	un	785875	-0.05001	-1.00000	-0.01479	-1.00000	-0.01467	-1.00000
2439	un	786715	-0.02199	-1.00000	-0.01031	-1.00000	-0.00694	-1.00000
2441	un	787527	0.10487	-1.00000	0.05059	-1.00000	0.10456	-1.00000
2452	un	794646	0.08056	-1.00000	0.07270	-1.00000	0.07534	-1.00000
2457	un	797031	-0.05098	-1.00000	-0.00743	-1.00000	-0.00406	-1.00000
2477	un	803627	0.14837	-1.00000	0.15497	-1.00000	0.18100	-1.00000
2487	un	807237	-0.05495	-1.00000	-0.03401	-1.00000	-0.01048	-1.00000
2523	un	820908	-0.05336	-1.00000	-0.02220	-1.00000	0.02304	-1.00000
2533	un	825894	-0.04983	-1.00000	-0.03696	-1.00000	-0.03657	-1.00000
2535	un	827505	0.19984	-1.00000	0.18294	-1.00000	0.19870	-1.00000
2548	un	834775	-0.04679	-1.00000	-0.01026	-1.00000	-0.02081	-1.00000
2551	un	836314	0.22537	-1.00000	0.08682	-1.00000	0.06300	-1.00000
2570	un	845129	0.12067	-1.00000	0.05483	-1.00000	0.05361	-1.00000
2586	un	851178	-0.05173	-1.00000	-0.02002	-1.00000	-0.02963	-1.00000
2589	un	851937	0.03881	-1.00000	0.00633	-1.00000	-0.00441	-1.00000
2611	un	858443	0.05491	-1.00000	0.02812	-1.00000	0.03829	-1.00000
2618	un	861744	-0.05509	-1.00000	-0.00804	-1.00000	0.00301	-1.00000
2626	un	864900	0.04688	-1.00000	0.02034	-1.00000	0.10563	-1.00000
2656	un	877165	-0.05145	-1.00000	-0.04083	-1.00000	-0.03776	-1.00000
2657	un	877918	0.00656	-1.00000	0.00185	-1.00000	-0.00652	-1.00000
2667	un	882887	-0.01978	-1.00000	-0.01420	-1.00000	-0.01094	-1.00000
2679	un	889207	0.05125	-1.00000	0.03365	-1.00000	0.02129	-1.00000
2684	un	891753	-0.04932	-1.00000	-0.02416	-1.00000	-0.01919	-1.00000
2686	un	893441	0.03881	-1.00000	0.00633	-1.00000	0.04304	-1.00000
2718	un	906614	-0.05270	-1.00000	-0.01418	-1.00000	0.00168	-1.00000
2725	un	909862	-0.04932	-1.00000	-0.02416	-1.00000	-0.02365	-1.00000
2726	un	910392	-0.04317	-1.00000	-0.02357	-1.00000	0.04170	-1.00000
2755	un	924322	0.08519	-1.00000	0.01873	-1.00000	0.00620	-1.00000
2760	un	925958	-0.03226	-1.00000	-0.00713	-1.00000	0.05299	-1.00000
2762	un	926725	-0.03348	-1.00000	-0.00682	-1.00000	-0.00984	-1.00000
2764	un	927473	0.07807	-1.00000	0.03951	-1.00000	0.06203	-1.00000
2767	un	929059	-0.05791	-1.00000	-0.00935	-1.00000	-0.02503	-1.00000
2772	un	930655	0.03114	-1.00000	0.00515	-1.00000	0.00063	-1.00000
2788	un	933929	-0.05624	-1.00000	-0.05927	-1.00000	-0.08216	-1.00000
2801	un	939980	0.22726	-1.00000	0.04673	-1.00000	0.03765	-1.00000
2811	un	945732	-0.00008	-1.00000	-0.00006	-1.00000	0.07911	-1.00000
2825	un	950637	-0.00338	-1.00000	-0.00057	-1.00000	0.02369	-1.00000
2829	un	952202	-0.03186	-1.00000	-0.03351	-1.00000	-0.01015	-1.00000
2853	un	959308	-0.03727	-1.00000	-0.01499	-1.00000	-0.02046	-1.00000
2865	un	965722	0.43981	-1.00000	0.42117	-1.00000	0.41000	-1.00000
2868	un	968006	0.10877	-1.00000	0.02715	-1.00000	0.01268	-1.00000
2870	un	968781	-0.02640	-1.00000	-0.02678	-1.00000	-0.04609	-1.00000
2871	un	969590	-0.05018	-1.00000	-0.00698	-1.00000	-0.00691	-1.00000
2873	un	970382	-0.05660	-1.00000	-0.01858	-1.00000	-0.00665	-1.00000
2874	un	971212	-0.02104	-1.00000	-0.01069	-1.00000	0.00231	-1.00000
2901	un	984386	-0.01838	-1.00000	-0.00464	-1.00000	0.00584	-1.00000
2906	un	986844	-0.04517	-1.00000	-0.04268	-1.00000	-0.05160	-1.00000
2913	un	989140	0.04816	-1.00000	0.00836	-1.00000	0.01224	-1.00000
2919	un	993211	-0.03900	-1.00000	-0.00772	-1.00000	-0.00073	-1.00000
2932	un	995587	-0.01858	-1.00000	-0.00553	-1.00000	0.06337	-1.00000
2945	un	1002885	0.01973	-1.00000	0.00292	-1.00000	-0.00000	-1.00000
2970	un	1007116	-0.00338	-1.00000	-0.00057	-1.00000	0.00374	-1.00000
2978	un	1010415	-0.05151	-1.00000	-0.00790	-1.00000	0.01130	-1.00000
2987	un	1015149	0.01241	-1.00000	0.00191	-1.00000	-0.00474	-1.00000
2999	un	1019179	0.00473	-1.00000	0.00076	-1.00000	-0.00542	-1.00000
3000	un	1019939	-0.03910	-1.00000	-0.00835	-1.00000	0.00041	-1.00000
3013	un	1025578	-0.05807	-1.00000	-0.05849	-1.00000	-0.03697	-1.00000
3022	un	1027648	-0.04353	-1.00000	-0.03720	-1.00000	-0.03656	-1.00000
3048	un	1036698	0.04149	-1.00000	0.01210	-1.00000	0.00667	-1.00000
3066	un	1042397	-0.05336	-1.00000	-0.02220	-1.00000	0.02304	-1.00000
3108	un	1056360	0.00185	-1.00000	0.00192	-1.00000	0.00793	-1.00000
3109	un	1057143	-0.04980	-1.00000	-0.02323	-1.00000	-0.02309	-1.00000
3120	un	1062133	-0.05164	-1.00000	-0.00835	-1.00000	0.01495	-1.00000
3156	un	1074355	0.08946	-1.00000	0.09278	-1.00000	0.15616	-1.00000
3161	un	1076016	0.11927	-1.00000	0.03562	-1.00000	0.04132	-1.00000
3170	un	1078271	-0.04943	-1.00000	-0.03974	-1.00000	-0.06333	-1.00000
3171	un	1078985	-0.05890	-1.00000	-0.01006	-1.00000	-0.01945	-1.00000
3183	un	1082204	-0.05215	-1.00000	-0.03379	-1.00000	-0.01089	-1.00000
3186	un	1084795	-0.01408	-1.00000	-0.01480	-1.00000	-0.01316	-1.00000
3190	un	1085570	-0.05791	-1.00000	-0.00935	-1.00000	-0.01855	-1.00000
3192	un	1086368	-0.04261	-1.00000	-0.02280	-1.00000	-0.02446	-1.00000
3203	un	1090252	0.03114	-1.00000	0.00515	-1.00000	0.00063	-1.00000
3210	un	1094812	-0.01868	-1.00000	-0.00388	-1.00000	0.01479	-1.00000
3211	un	1095658	0.00185	-1.00000	0.00192	-1.00000	0.02825	-1.00000
3222	un	1099495	-0.03390	-1.00000	-0.01960	-1.00000	0.01195	-1.00000
3238	un	1105137	0.15034	-1.00000	0.12463	-1.00000	0.12706	-1.00000
3241	un	1106788	0.06777	-1.00000	0.04292	-1.00000	0.03791	-1.00000
3259	un	1113238	-0.05092	-1.00000	-0.04584	-1.00000	-0.04442	-1.00000
3277	un	1116607	-0.04877	-1.00000	-0.01012	-1.00000	-0.01927	-1.00000
3279	un	1117315	-0.00505	-1.00000	-0.00335	-1.00000	0.00997	-1.00000
3282	un	1118099	-0.04385	-1.00000	-0.01020	-1.00000	-0.02230	-1.00000
3285	un	1118722	-0.03761	-1.00000	-0.02802	-1.00000	0.04245	-1.00000
3305	un	1124117	-0.00338	-1.00000	-0.00057	-1.00000	0.02369	-1.00000
3310	un	1127311	0.22670	-1.00000	0.20211	-1.00000	0.19561	-1.00000
3313	un	1128160	-0.05151	-1.00000	-0.00790	-1.00000	0.01130	-1.00000
3315	un	1129797	-0.03608	-1.00000	-0.01399	-1.00000	-0.00431	-1.00000
3319	un	1131291	-0.04731	-1.00000	-0.02442	-1.00000	0.00149	-1.00000
3321	un	1132885	0.08463	-1.00000	0.08758	-1.00000	0.09569	-1.00000
3353	un	1140902	-0.02486	-1.00000	-0.01508	-1.00000	-0.00415	-1.00000
3359	un	1145055	0.25152	-1.00000	0.04799	-1.00000	0.04617	-1.00000
3364	un	1146739	0.05807	-1.00000	0.04462	-1.00000	0.01528	-1.00000
3383	un	1150647	0.32625	-1.00000	0.32442	-1.00000	0.35910	-1.00000
3388	un	1153166	0.26292	-1.00000	0.04849	-1.00000	0.04027	-1.00000
3389	un	1153928	-0.04480	-1.00000	-0.01005	-1.00000	0.02584	-1.00000
3407	un	1158863	0.12161	-1.00000	0.02917	-1.00000	0.05700	-1.00000
3424	un	1164039	-0.04103	-1.00000	-0.00773	-1.00000	-0.00664	-1.00000
3432	un	1166386	-0.05151	-1.00000	-0.00790	-1.00000	-0.00349	-1.00000
3444	un	1172018	0.08220	-1.00000	0.08653	-1.00000	0.06702	-1.00000
