# Population Clear_Lake	2022_Clear_Lake_LTC1,2022_Clear_Lake_LTC10,2022_Clear_Lake_LTC11,2022_Clear_Lake_LTC12,2022_Clear_Lake_LTC13,2022_Clear_Lake_LTC14,2022_Clear_Lake_LTC15,2022_Clear_Lake_LTC2,2022_Clear_Lake_LTC3,2022_Clear_Lake_LTC4,2022_Clear_Lake_LTC5,2022_Clear_Lake_LTC6,2022_Clear_Lake_LTC7,2022_Clear_Lake_LTC8,2022_Clear_Lake_LTC9
# Population Willow_Pond	2022_Willow_Pond_LTC1,2022_Willow_Pond_LTC10,2022_Willow_Pond_LTC11,2022_Willow_Pond_LTC12,2022_Willow_Pond_LTC14,2022_Willow_Pond_LTC2,2022_Willow_Pond_LTC3,2022_Willow_Pond_LTC4,2022_Willow_Pond_LTC5,2022_Willow_Pond_LTC6,2022_Willow_Pond_LTC7,2022_Willow_Pond_LTC8,2022_Willow_Pond_LTC9
# Group defaultgrp	Clear_Lake,Willow_Pond
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Fst'	Smoothed Fst'	D_est	Smoothed D_est
825	un	253621	-0.01798	-1.00000	-0.00206	-1.00000	-0.00230	-1.00000
834	un	255887	0.03672	-1.00000	0.00802	-1.00000	0.04129	-1.00000
850	un	263008	0.23504	-1.00000	0.11587	-1.00000	0.16472	-1.00000
854	un	264649	0.06920	-1.00000	0.00850	-1.00000	0.01894	-1.00000
867	un	266855	0.02182	-1.00000	0.00809	-1.00000	0.02208	-1.00000
886	un	272588	0.08696	-1.00000	0.04453	-1.00000	0.04674	-1.00000
893	un	274984	-0.02595	-1.00000	-0.00320	-1.00000	0.00782	-1.00000
914	un	279753	-0.02174	-1.00000	-0.01099	-1.00000	0.01116	-1.00000
925	un	283710	0.03632	-1.00000	0.01266	-1.00000	0.02500	-1.00000
956	un	294884	0.08000	-1.00000	0.01033	-1.00000	0.04304	-1.00000
959	un	295580	-0.03686	-1.00000	-0.00591	-1.00000	-0.00098	-1.00000
963	un	297160	0.29006	-1.00000	0.09910	-1.00000	0.12008	-1.00000
965	un	297995	-0.03641	-1.00000	-0.00561	-1.00000	-0.00566	-1.00000
980	un	301949	-0.02184	-1.00000	-0.00259	-1.00000	-0.00311	-1.00000
981	un	302787	0.04107	-1.00000	0.02902	-1.00000	0.01346	-1.00000
984	un	303545	0.11635	-1.00000	0.01619	-1.00000	0.00763	-1.00000
1005	un	310823	0.09054	-1.00000	0.01094	-1.00000	0.01033	-1.00000
1019	un	314062	0.07397	-1.00000	0.01997	-1.00000	0.01166	-1.00000
1063	un	326923	-0.03186	-1.00000	-0.00823	-1.00000	0.00968	-1.00000
1064	un	327710	0.04020	-1.00000	0.01282	-1.00000	0.00698	-1.00000
1080	un	331896	0.08235	-1.00000	0.06377	-1.00000	0.05616	-1.00000
1097	un	335908	0.13712	-1.00000	0.07193	-1.00000	0.05066	-1.00000
1103	un	336701	0.06407	-1.00000	0.00815	-1.00000	0.00881	-1.00000
1110	un	338154	0.01970	-1.00000	0.00370	-1.00000	-0.00745	-1.00000
1117	un	339907	0.00727	-1.00000	0.00300	-1.00000	0.01462	-1.00000
1120	un	341583	-0.04097	-1.00000	-0.01260	-1.00000	0.01318	-1.00000
1139	un	346244	0.07436	-1.00000	0.00994	-1.00000	0.00419	-1.00000
1146	un	349997	0.05143	-1.00000	0.01050	-1.00000	0.00987	-1.00000
1163	un	355520	0.02672	-1.00000	0.00556	-1.00000	0.01584	-1.00000
1165	un	356345	-0.03168	-1.00000	-0.01699	-1.00000	0.04688	-1.00000
1170	un	358783	0.10202	-1.00000	0.03214	-1.00000	0.04320	-1.00000
1171	un	359646	-0.03032	-1.00000	-0.00389	-1.00000	-0.00622	-1.00000
1187	un	362026	-0.03342	-1.00000	-0.01030	-1.00000	0.01345	-1.00000
1195	un	365416	-0.02913	-1.00000	-0.00330	-1.00000	-0.00315	-1.00000
1203	un	369190	0.10260	-1.00000	0.01535	-1.00000	-0.00651	-1.00000
1220	un	374117	0.15194	-1.00000	0.02682	-1.00000	0.02542	-1.00000
1222	un	375672	0.01991	-1.00000	0.00468	-1.00000	-0.01035	-1.00000
1227	un	377295	0.11485	-1.00000	0.07979	-1.00000	0.07015	-1.00000
1254	un	385961	0.09278	-1.00000	0.01676	-1.00000	0.00897	-1.00000
1281	un	394984	-0.00012	-1.00000	-0.00004	-1.00000	0.01133	-1.00000
1297	un	398945	-0.01451	-1.00000	-0.00189	-1.00000	-0.00247	-1.00000
1305	un	402181	0.01928	-1.00000	0.00415	-1.00000	0.00006	-1.00000
1306	un	403011	-0.01957	-1.00000	-0.00265	-1.00000	-0.01421	-1.00000
1328	un	407806	-0.03032	-1.00000	-0.00389	-1.00000	0.01809	-1.00000
1335	un	411834	-0.03927	-1.00000	-0.03060	-1.00000	-0.02100	-1.00000
1340	un	414294	0.01991	-1.00000	0.00468	-1.00000	-0.01035	-1.00000
1348	un	416743	0.06095	-1.00000	0.02163	-1.00000	0.01330	-1.00000
1388	un	431215	-0.01150	-1.00000	-0.00361	-1.00000	0.00730	-1.00000
1390	un	431974	-0.01813	-1.00000	-0.00374	-1.00000	-0.00426	-1.00000
1401	un	433483	0.03672	-1.00000	0.00802	-1.00000	0.04129	-1.00000
1407	un	436459	-0.01816	-1.00000	-0.01588	-1.00000	-0.01561	-1.00000
1409	un	438159	-0.03787	-1.00000	-0.01665	-1.00000	-0.01460	-1.00000
1432	un	444803	-0.03991	-1.00000	-0.03241	-1.00000	-0.04029	-1.00000
1466	un	453636	-0.04000	-1.00000	-0.01836	-1.00000	-0.01478	-1.00000
1510	un	461184	-0.02782	-1.00000	-0.00329	-1.00000	0.00179	-1.00000
1518	un	463703	-0.03181	-1.00000	-0.00390	-1.00000	-0.01008	-1.00000
1550	un	472598	-0.02184	-1.00000	-0.00259	-1.00000	-0.00311	-1.00000
1566	un	480794	0.07436	-1.00000	0.00994	-1.00000	0.01286	-1.00000
1568	un	482456	-0.03568	-1.00000	-0.00890	-1.00000	-0.00317	-1.00000
1571	un	484178	-0.03181	-1.00000	-0.00390	-1.00000	-0.00372	-1.00000
1589	un	488280	0.01863	-1.00000	0.00370	-1.00000	0.00420	-1.00000
1590	un	489084	-0.04000	-1.00000	-0.00666	-1.00000	0.01045	-1.00000
1608	un	497970	-0.03651	-1.00000	-0.02772	-1.00000	-0.04015	-1.00000
1619	un	501999	-0.01813	-1.00000	-0.01841	-1.00000	-0.01139	-1.00000
1640	un	507391	-0.01877	-1.00000	-0.00233	-1.00000	-0.00350	-1.00000
1647	un	511501	0.08112	-1.00000	0.02400	-1.00000	0.10200	-1.00000
1648	un	512290	-0.01029	-1.00000	-0.00269	-1.00000	0.00635	-1.00000
1652	un	513892	-0.02184	-1.00000	-0.00259	-1.00000	-0.00272	-1.00000
1684	un	527663	-0.01451	-1.00000	-0.00189	-1.00000	0.02979	-1.00000
1686	un	528491	0.07397	-1.00000	0.01997	-1.00000	0.05798	-1.00000
1693	un	531750	0.01440	-1.00000	0.01030	-1.00000	0.00205	-1.00000
1709	un	538769	0.01656	-1.00000	0.00284	-1.00000	-0.00282	-1.00000
1714	un	542066	0.02280	-1.00000	0.00378	-1.00000	0.01418	-1.00000
1715	un	542820	-0.02844	-1.00000	-0.00634	-1.00000	-0.01464	-1.00000
1735	un	550973	-0.00106	-1.00000	-0.00051	-1.00000	0.00954	-1.00000
1741	un	553463	0.06920	-1.00000	0.00850	-1.00000	0.01894	-1.00000
1755	un	558427	0.10260	-1.00000	0.01535	-1.00000	0.01481	-1.00000
1767	un	562645	0.08478	-1.00000	0.02685	-1.00000	0.01947	-1.00000
1789	un	568163	-0.02546	-1.00000	-0.00867	-1.00000	-0.01992	-1.00000
1790	un	569055	-0.03279	-1.00000	-0.00386	-1.00000	-0.00364	-1.00000
1800	un	571990	-0.04380	-1.00000	-0.04579	-1.00000	-0.06173	-1.00000
1804	un	572791	0.00995	-1.00000	0.00177	-1.00000	0.06452	-1.00000
1840	un	584475	0.01560	-1.00000	0.00536	-1.00000	0.00632	-1.00000
1843	un	585198	-0.01877	-1.00000	-0.00233	-1.00000	-0.00809	-1.00000
1851	un	588961	-0.03671	-1.00000	-0.00449	-1.00000	-0.00423	-1.00000
1866	un	595335	-0.03032	-1.00000	-0.00389	-1.00000	0.03261	-1.00000
1888	un	604058	0.00845	-1.00000	0.00138	-1.00000	-0.00195	-1.00000
1892	un	605612	-0.03686	-1.00000	-0.00591	-1.00000	-0.00606	-1.00000
1895	un	606458	-0.04179	-1.00000	-0.02235	-1.00000	-0.02033	-1.00000
1899	un	607285	0.06920	-1.00000	0.00850	-1.00000	0.01894	-1.00000
1907	un	611258	0.02073	-1.00000	0.01393	-1.00000	0.01716	-1.00000
1927	un	616978	-0.00804	-1.00000	-0.00125	-1.00000	-0.00092	-1.00000
1931	un	619467	-0.02330	-1.00000	-0.00301	-1.00000	-0.00942	-1.00000
1939	un	621809	-0.02281	-1.00000	-0.01288	-1.00000	0.01703	-1.00000
1947	un	625148	0.01560	-1.00000	0.00536	-1.00000	0.00092	-1.00000
1951	un	627440	-0.02782	-1.00000	-0.00329	-1.00000	-0.00319	-1.00000
1979	un	634743	0.06920	-1.00000	0.00850	-1.00000	0.01894	-1.00000
1982	un	635509	0.05755	-1.00000	0.01280	-1.00000	0.00722	-1.00000
1984	un	637056	-0.02220	-1.00000	-0.00438	-1.00000	-0.00465	-1.00000
1994	un	642627	-0.02844	-1.00000	-0.01366	-1.00000	-0.01510	-1.00000
2003	un	645136	0.06840	-1.00000	0.00949	-1.00000	0.01033	-1.00000
2059	un	664440	0.00621	-1.00000	0.00433	-1.00000	0.00525	-1.00000
2063	un	666791	-0.00931	-1.00000	-0.00156	-1.00000	-0.00805	-1.00000
2070	un	670086	-0.03942	-1.00000	-0.01680	-1.00000	-0.02045	-1.00000
2085	un	673837	0.00497	-1.00000	0.00132	-1.00000	-0.00458	-1.00000
2087	un	674622	0.01970	-1.00000	0.00370	-1.00000	-0.00155	-1.00000
2092	un	677894	-0.02330	-1.00000	-0.00301	-1.00000	0.05065	-1.00000
2100	un	682134	-0.01877	-1.00000	-0.00233	-1.00000	-0.00809	-1.00000
2114	un	687104	0.03672	-1.00000	0.00802	-1.00000	0.00849	-1.00000
2118	un	687926	-0.00804	-1.00000	-0.00125	-1.00000	-0.00092	-1.00000
2128	un	691880	-0.00804	-1.00000	-0.00125	-1.00000	-0.00092	-1.00000
2150	un	700043	0.03137	-1.00000	0.01318	-1.00000	0.00705	-1.00000
2166	un	707618	-0.03279	-1.00000	-0.00386	-1.00000	-0.00218	-1.00000
2175	un	711475	-0.03342	-1.00000	-0.01030	-1.00000	-0.00990	-1.00000
2206	un	722743	-0.01957	-1.00000	-0.00265	-1.00000	-0.01256	-1.00000
2221	un	728216	-0.03814	-1.00000	-0.01226	-1.00000	0.01029	-1.00000
2231	un	730646	-0.04246	-1.00000	-0.00773	-1.00000	-0.01518	-1.00000
2234	un	731460	-0.00973	-1.00000	-0.00122	-1.00000	0.00756	-1.00000
2292	un	751348	-0.02495	-1.00000	-0.00352	-1.00000	-0.01956	-1.00000
2294	un	752201	0.00699	-1.00000	0.00531	-1.00000	0.00524	-1.00000
2297	un	753799	-0.04517	-1.00000	-0.00860	-1.00000	-0.02262	-1.00000
2308	un	758629	-0.03210	-1.00000	-0.01254	-1.00000	-0.01830	-1.00000
2310	un	760150	0.06840	-1.00000	0.00949	-1.00000	0.01033	-1.00000
2311	un	760977	-0.00299	-1.00000	-0.00128	-1.00000	-0.00006	-1.00000
2345	un	768203	0.00245	-1.00000	0.00042	-1.00000	0.00610	-1.00000
2356	un	771421	0.07347	-1.00000	0.03210	-1.00000	0.03745	-1.00000
2376	un	780168	-0.03581	-1.00000	-0.00794	-1.00000	-0.00676	-1.00000
2397	un	787871	0.05553	-1.00000	0.00674	-1.00000	0.00760	-1.00000
2413	un	793489	0.01656	-1.00000	0.00284	-1.00000	-0.00282	-1.00000
2423	un	798422	-0.02664	-1.00000	-0.00546	-1.00000	-0.00604	-1.00000
2430	un	801673	-0.02478	-1.00000	-0.01019	-1.00000	-0.01213	-1.00000
2434	un	804013	-0.03921	-1.00000	-0.00654	-1.00000	-0.01262	-1.00000
2436	un	805647	-0.01449	-1.00000	-0.00173	-1.00000	-0.00218	-1.00000
2441	un	808885	-0.00397	-1.00000	-0.00070	-1.00000	0.00770	-1.00000
2447	un	812745	-0.04145	-1.00000	-0.00721	-1.00000	-0.00463	-1.00000
2456	un	817622	-0.02038	-1.00000	-0.00940	-1.00000	0.02021	-1.00000
2457	un	818428	-0.02730	-1.00000	-0.02265	-1.00000	-0.02350	-1.00000
2477	un	825024	0.01283	-1.00000	0.01317	-1.00000	0.00802	-1.00000
2479	un	826575	-0.03688	-1.00000	-0.02452	-1.00000	-0.03221	-1.00000
2483	un	828041	-0.02876	-1.00000	-0.01335	-1.00000	0.02244	-1.00000
2485	un	829340	-0.02913	-1.00000	-0.00330	-1.00000	-0.00315	-1.00000
2487	un	830187	-0.01877	-1.00000	-0.00233	-1.00000	0.00494	-1.00000
2521	un	844676	-0.01798	-1.00000	-0.00206	-1.00000	-0.00230	-1.00000
2532	un	849718	0.01863	-1.00000	0.00370	-1.00000	0.00420	-1.00000
2533	un	850532	-0.03812	-1.00000	-0.03963	-1.00000	-0.04561	-1.00000
2536	un	852134	-0.02330	-1.00000	-0.00301	-1.00000	0.05065	-1.00000
2541	un	854634	-0.00397	-1.00000	-0.00070	-1.00000	0.00770	-1.00000
2551	un	860327	-0.01087	-1.00000	-0.00312	-1.00000	0.00749	-1.00000
2561	un	864390	0.06920	-1.00000	0.00850	-1.00000	0.01894	-1.00000
2593	un	880038	0.09302	-1.00000	0.01497	-1.00000	0.01567	-1.00000
2613	un	884989	-0.01798	-1.00000	-0.00206	-1.00000	-0.00230	-1.00000
2626	un	891333	-0.00934	-1.00000	-0.00969	-1.00000	-0.00515	-1.00000
2634	un	894496	0.06024	-1.00000	0.00707	-1.00000	0.00760	-1.00000
2638	un	896227	-0.00397	-1.00000	-0.00070	-1.00000	0.02827	-1.00000
2662	un	906735	-0.00931	-1.00000	-0.00156	-1.00000	-0.00805	-1.00000
2665	un	908428	-0.03688	-1.00000	-0.02452	-1.00000	-0.03221	-1.00000
2671	un	910999	-0.03032	-1.00000	-0.00389	-1.00000	-0.00622	-1.00000
2675	un	913495	0.08538	-1.00000	0.01066	-1.00000	0.01033	-1.00000
2679	un	915640	-0.00341	-1.00000	-0.00055	-1.00000	0.00720	-1.00000
2685	un	919071	-0.04000	-1.00000	-0.00666	-1.00000	-0.00356	-1.00000
2714	un	932392	0.08538	-1.00000	0.01066	-1.00000	0.00463	-1.00000
2718	un	933951	-0.01091	-1.00000	-0.00200	-1.00000	0.00696	-1.00000
2724	un	936363	-0.02330	-1.00000	-0.00301	-1.00000	0.05065	-1.00000
2745	un	949366	-0.03722	-1.00000	-0.02461	-1.00000	-0.02463	-1.00000
2755	un	954194	0.10528	-1.00000	0.01778	-1.00000	0.03064	-1.00000
2760	un	955830	0.01970	-1.00000	0.00370	-1.00000	0.01109	-1.00000
2764	un	957345	0.17774	-1.00000	0.04751	-1.00000	0.06452	-1.00000
2777	un	962118	-0.03798	-1.00000	-0.01359	-1.00000	-0.01254	-1.00000
2803	un	969912	-0.03817	-1.00000	-0.03227	-1.00000	-0.02828	-1.00000
2829	un	981330	-0.03581	-1.00000	-0.00794	-1.00000	-0.01070	-1.00000
2855	un	990923	-0.01091	-1.00000	-0.00200	-1.00000	-0.00397	-1.00000
2863	un	994785	0.07436	-1.00000	0.00994	-1.00000	0.01286	-1.00000
2865	un	996461	-0.03119	-1.00000	-0.00664	-1.00000	0.01639	-1.00000
2870	un	1000333	-0.02220	-1.00000	-0.00438	-1.00000	-0.00465	-1.00000
2873	un	1001934	0.08696	-1.00000	0.01227	-1.00000	0.02597	-1.00000
2876	un	1004368	-0.02813	-1.00000	-0.00378	-1.00000	-0.01104	-1.00000
2893	un	1013213	-0.02330	-1.00000	-0.00301	-1.00000	-0.00316	-1.00000
2909	un	1020758	0.10962	-1.00000	0.01580	-1.00000	0.00538	-1.00000
2912	un	1023068	0.06407	-1.00000	0.00815	-1.00000	0.00157	-1.00000
2933	un	1030285	-0.01957	-1.00000	-0.00265	-1.00000	0.00593	-1.00000
2945	un	1037499	-0.02184	-1.00000	-0.00259	-1.00000	-0.00311	-1.00000
2946	un	1038384	-0.02813	-1.00000	-0.00378	-1.00000	-0.00024	-1.00000
2965	un	1040866	-0.00397	-1.00000	-0.00070	-1.00000	-0.00759	-1.00000
2980	un	1047375	-0.03048	-1.00000	-0.00746	-1.00000	-0.02412	-1.00000
3000	un	1056074	-0.00012	-1.00000	-0.00004	-1.00000	-0.00621	-1.00000
3001	un	1056881	-0.01449	-1.00000	-0.00173	-1.00000	-0.00218	-1.00000
3032	un	1067866	0.00845	-1.00000	0.00138	-1.00000	-0.00195	-1.00000
3055	un	1077625	-0.02913	-1.00000	-0.00330	-1.00000	-0.00315	-1.00000
3057	un	1078507	-0.03921	-1.00000	-0.00654	-1.00000	-0.00483	-1.00000
3072	un	1083380	-0.04145	-1.00000	-0.00721	-1.00000	0.01376	-1.00000
3111	un	1096474	-0.01451	-1.00000	-0.00189	-1.00000	-0.00785	-1.00000
3116	un	1099729	-0.04000	-1.00000	-0.01037	-1.00000	-0.00711	-1.00000
3125	un	1102266	-0.00341	-1.00000	-0.00302	-1.00000	-0.00465	-1.00000
3139	un	1107883	-0.02782	-1.00000	-0.00329	-1.00000	0.00179	-1.00000
3156	un	1113608	-0.04183	-1.00000	-0.01478	-1.00000	-0.02672	-1.00000
3170	un	1116788	0.08538	-1.00000	0.01066	-1.00000	0.01033	-1.00000
3194	un	1127268	-0.02495	-1.00000	-0.00352	-1.00000	-0.01956	-1.00000
3210	un	1134962	-0.02913	-1.00000	-0.00330	-1.00000	-0.00315	-1.00000
3238	un	1146103	-0.01370	-1.00000	-0.00612	-1.00000	-0.02179	-1.00000
3242	un	1148591	-0.03921	-1.00000	-0.00654	-1.00000	-0.00662	-1.00000
3246	un	1150960	-0.01962	-1.00000	-0.01357	-1.00000	-0.02232	-1.00000
3248	un	1151690	0.09321	-1.00000	0.01269	-1.00000	0.01227	-1.00000
3266	un	1156764	-0.04517	-1.00000	-0.00860	-1.00000	-0.02262	-1.00000
3279	un	1160674	0.06316	-1.00000	0.03440	-1.00000	0.03015	-1.00000
3296	un	1164488	0.00012	-1.00000	0.00011	-1.00000	-0.00483	-1.00000
3309	un	1172299	0.03672	-1.00000	0.00802	-1.00000	0.00849	-1.00000
3319	un	1178002	-0.02856	-1.00000	-0.01541	-1.00000	-0.00847	-1.00000
3320	un	1178801	-0.02733	-1.00000	-0.02841	-1.00000	-0.02294	-1.00000
3321	un	1179596	-0.01263	-1.00000	-0.01310	-1.00000	0.01224	-1.00000
3339	un	1182927	-0.03608	-1.00000	-0.00461	-1.00000	-0.00434	-1.00000
3353	un	1189458	-0.03382	-1.00000	-0.00787	-1.00000	-0.00366	-1.00000
3380	un	1198507	-0.03042	-1.00000	-0.00983	-1.00000	-0.01847	-1.00000
3422	un	1212599	-0.04045	-1.00000	-0.00937	-1.00000	-0.01256	-1.00000
3432	un	1216641	0.12643	-1.00000	0.02178	-1.00000	0.01313	-1.00000
3445	un	1223948	0.00995	-1.00000	0.00177	-1.00000	-0.00466	-1.00000
3464	un	1232913	-0.03953	-1.00000	-0.03460	-1.00000	-0.00373	-1.00000
3478	un	1240667	-0.00397	-1.00000	-0.00070	-1.00000	-0.00302	-1.00000
3482	un	1241474	0.09920	-1.00000	0.01304	-1.00000	0.00770	-1.00000
3485	un	1242972	-0.01798	-1.00000	-0.00206	-1.00000	-0.00230	-1.00000
3488	un	1244586	-0.03501	-1.00000	-0.00468	-1.00000	-0.01769	-1.00000
3491	un	1246170	-0.04145	-1.00000	-0.00721	-1.00000	-0.01252	-1.00000
3503	un	1250239	-0.04338	-1.00000	-0.04277	-1.00000	-0.05088	-1.00000
3505	un	1251117	-0.03545	-1.00000	-0.01166	-1.00000	-0.01177	-1.00000
3509	un	1252783	-0.02184	-1.00000	-0.00259	-1.00000	-0.00311	-1.00000
3519	un	1256057	-0.01449	-1.00000	-0.00173	-1.00000	-0.00218	-1.00000
3523	un	1257420	0.08000	-1.00000	0.01033	-1.00000	0.00441	-1.00000
3538	un	1262920	0.01863	-1.00000	0.00370	-1.00000	0.00420	-1.00000
3539	un	1263769	-0.01743	-1.00000	-0.00755	-1.00000	-0.01120	-1.00000
3542	un	1264581	0.10260	-1.00000	0.01535	-1.00000	0.00244	-1.00000
3557	un	1270735	-0.01957	-1.00000	-0.00265	-1.00000	-0.01256	-1.00000
3565	un	1272172	-0.03752	-1.00000	-0.02399	-1.00000	-0.02404	-1.00000
