# Population Cluster	2022_Cluster_LTC_1,2022_Cluster_LTC_10,2022_Cluster_LTC_11,2022_Cluster_LTC_12,2022_Cluster_LTC_13,2022_Cluster_LTC_14,2022_Cluster_LTC_15,2022_Cluster_LTC_2,2022_Cluster_LTC_3,2022_Cluster_LTC_4,2022_Cluster_LTC_5,2022_Cluster_LTC_6,2022_Cluster_LTC_7,2022_Cluster_LTC_8,2022_Cluster_LTC_9
# Population Copilot	2022_Copilot_LTC1,2022_Copilot_LTC10,2022_Copilot_LTC11,2022_Copilot_LTC12,2022_Copilot_LTC13,2022_Copilot_LTC14,2022_Copilot_LTC2,2022_Copilot_LTC3,2022_Copilot_LTC4,2022_Copilot_LTC5,2022_Copilot_LTC6,2022_Copilot_LTC7,2022_Copilot_LTC8,2022_Copilot_LTC9
# Population Mills_Valley	2022_Mills_Valley_LTC1,2022_Mills_Valley_LTC2,2022_Mills_Valley_LTC3,2022_Mills_Valley_LTC4,2022_Mills_Valley_LTC5,2022_Mills_Valley_LTC6,2022_Mills_Valley_LTC7,2022_Mills_Valley_LTC8
# Population Rosebud_Top_P	2022_Rosebud_Top_P_LTC1,2022_Rosebud_Top_P_LTC10,2022_Rosebud_Top_P_LTC11,2022_Rosebud_Top_P_LTC12,2022_Rosebud_Top_P_LTC13,2022_Rosebud_Top_P_LTC14,2022_Rosebud_Top_P_LTC2,2022_Rosebud_Top_P_LTC3,2022_Rosebud_Top_P_LTC4,2022_Rosebud_Top_P_LTC5,2022_Rosebud_Top_P_LTC6,2022_Rosebud_Top_P_LTC7,2022_Rosebud_Top_P_LTC8,2022_Rosebud_Top_P_LTC9
# Group defaultgrp	Cluster,Copilot,Mills_Valley,Rosebud_Top_P
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Fst'	Smoothed Fst'	D_est	Smoothed D_est
170	un	45964	0.13447	-1.00000	0.05404	-1.00000	0.61437	-1.00000
173	un	47890	-0.03040	-1.00000	-0.00646	-1.00000	-0.00153	-1.00000
179	un	49504	-0.02756	-1.00000	-0.02845	-1.00000	-0.00543	-1.00000
203	un	54375	-0.03504	-1.00000	-0.01489	-1.00000	0.50720	-1.00000
225	un	59207	0.02000	-1.00000	0.00943	-1.00000	0.54895	-1.00000
227	un	59871	0.04615	-1.00000	0.04520	-1.00000	0.57983	-1.00000
235	un	62033	0.00077	-1.00000	0.00024	-1.00000	0.50631	-1.00000
239	un	63617	0.10345	-1.00000	0.00886	-1.00000	0.00838	-1.00000
244	un	66000	0.03358	-1.00000	0.01098	-1.00000	0.52925	-1.00000
246	un	67482	0.00496	-1.00000	0.00131	-1.00000	0.00663	-1.00000
251	un	69897	-0.03620	-1.00000	-0.00786	-1.00000	-0.00888	-1.00000
261	un	73138	0.02766	-1.00000	0.01259	-1.00000	0.01532	-1.00000
269	un	77184	-0.02805	-1.00000	-0.00250	-1.00000	0.00059	-1.00000
273	un	78035	-0.03975	-1.00000	-0.00319	-1.00000	-nan	-1.00000
280	un	80561	0.06241	-1.00000	0.02532	-1.00000	0.02434	-1.00000
283	un	81335	0.01811	-1.00000	0.00222	-1.00000	0.50185	-1.00000
288	un	82973	-0.03894	-1.00000	-0.00839	-1.00000	0.51568	-1.00000
291	un	83844	0.21369	-1.00000	0.14833	-1.00000	0.20693	-1.00000
292	un	84640	0.03555	-1.00000	0.00306	-1.00000	0.58380	-1.00000
298	un	85412	-0.04171	-1.00000	-0.04295	-1.00000	0.53329	-1.00000
299	un	86317	0.01615	-1.00000	0.00140	-1.00000	0.00052	-1.00000
304	un	87956	0.10495	-1.00000	0.01335	-1.00000	0.62084	-1.00000
308	un	88711	0.05270	-1.00000	0.01011	-1.00000	0.00828	-1.00000
311	un	89576	0.06409	-1.00000	0.05954	-1.00000	0.06216	-1.00000
318	un	91921	-0.03684	-1.00000	-0.00273	-1.00000	0.64123	-1.00000
374	un	107938	0.07168	-1.00000	0.07273	-1.00000	-nan	-1.00000
380	un	109575	0.01004	-1.00000	0.00107	-1.00000	0.00223	-1.00000
382	un	110363	0.04039	-1.00000	0.03735	-1.00000	0.53415	-1.00000
386	un	111925	0.00235	-1.00000	0.00031	-1.00000	0.00171	-1.00000
394	un	114417	0.10517	-1.00000	0.00883	-1.00000	0.00847	-1.00000
406	un	118475	0.01097	-1.00000	0.00132	-1.00000	-nan	-1.00000
409	un	119226	-0.00048	-1.00000	-0.00003	-1.00000	0.00035	-1.00000
414	un	120790	-0.01231	-1.00000	-0.01246	-1.00000	-nan	-1.00000
424	un	123366	0.02254	-1.00000	0.00272	-1.00000	0.51743	-1.00000
427	un	124886	0.00079	-1.00000	0.00024	-1.00000	0.01097	-1.00000
429	un	125721	-0.02454	-1.00000	-0.00762	-1.00000	0.57976	-1.00000
446	un	130754	0.06354	-1.00000	0.00432	-1.00000	0.00948	-1.00000
450	un	132933	0.02755	-1.00000	0.00520	-1.00000	0.01512	-1.00000
461	un	135218	0.00164	-1.00000	0.00115	-1.00000	-0.00271	-1.00000
468	un	136055	-0.03969	-1.00000	-0.00861	-1.00000	-0.00948	-1.00000
477	un	138525	0.00006	-1.00000	0.00000	-1.00000	-0.00749	-1.00000
479	un	139364	-0.02281	-1.00000	-0.01288	-1.00000	0.57412	-1.00000
480	un	140157	0.06350	-1.00000	0.00418	-1.00000	0.00401	-1.00000
483	un	141007	0.02884	-1.00000	0.00243	-1.00000	0.00289	-1.00000
488	un	143499	-0.01450	-1.00000	-0.00322	-1.00000	-0.00482	-1.00000
489	un	144261	0.02884	-1.00000	0.00243	-1.00000	0.00712	-1.00000
493	un	145083	-0.00593	-1.00000	-0.00306	-1.00000	0.54919	-1.00000
501	un	147368	0.02748	-1.00000	0.00293	-1.00000	0.00350	-1.00000
510	un	151474	0.00157	-1.00000	0.00117	-1.00000	0.54487	-1.00000
514	un	152267	0.03279	-1.00000	0.00629	-1.00000	0.01220	-1.00000
519	un	153881	0.03636	-1.00000	0.02581	-1.00000	0.03149	-1.00000
525	un	155519	0.04002	-1.00000	0.02206	-1.00000	0.60977	-1.00000
532	un	157181	-0.02602	-1.00000	-0.01145	-1.00000	0.61126	-1.00000
540	un	159742	0.02324	-1.00000	0.02156	-1.00000	0.57011	-1.00000
543	un	161465	0.05846	-1.00000	0.00536	-1.00000	0.49858	-1.00000
554	un	164642	-0.01350	-1.00000	-0.00217	-1.00000	0.61349	-1.00000
562	un	167144	0.00159	-1.00000	0.00119	-1.00000	0.56766	-1.00000
572	un	170287	-0.00835	-1.00000	-0.00805	-1.00000	0.53412	-1.00000
577	un	172686	0.09917	-1.00000	0.02272	-1.00000	0.01705	-1.00000
581	un	174119	-0.00584	-1.00000	-0.00040	-1.00000	0.00414	-1.00000
586	un	175693	-0.01556	-1.00000	-0.01311	-1.00000	0.57064	-1.00000
596	un	176467	-0.02161	-1.00000	-0.01476	-1.00000	0.51779	-1.00000
602	un	178021	0.08621	-1.00000	0.03641	-1.00000	0.58659	-1.00000
614	un	182918	-0.05845	-1.00000	-0.01764	-1.00000	0.52278	-1.00000
615	un	183725	-0.02758	-1.00000	-0.02409	-1.00000	0.52051	-1.00000
617	un	185331	-0.00072	-1.00000	-0.00006	-1.00000	0.00632	-1.00000
622	un	186885	-0.00022	-1.00000	-0.00001	-1.00000	0.00248	-1.00000
625	un	187689	0.01192	-1.00000	0.00129	-1.00000	0.00730	-1.00000
628	un	189349	-0.00939	-1.00000	-0.00851	-1.00000	0.56913	-1.00000
635	un	190162	-0.01099	-1.00000	-0.00350	-1.00000	-0.00178	-1.00000
638	un	191831	-0.02350	-1.00000	-0.00196	-1.00000	0.00060	-1.00000
653	un	196168	-0.02983	-1.00000	-0.00783	-1.00000	-0.02531	-1.00000
654	un	197005	-0.00134	-1.00000	-0.00010	-1.00000	0.50238	-1.00000
660	un	198625	-0.03704	-1.00000	-0.00275	-1.00000	0.64286	-1.00000
666	un	201821	-0.03058	-1.00000	-0.02338	-1.00000	-nan	-1.00000
690	un	209035	-0.00413	-1.00000	-0.00054	-1.00000	0.00421	-1.00000
694	un	210681	-0.00233	-1.00000	-0.00016	-1.00000	0.00526	-1.00000
696	un	212368	0.03294	-1.00000	0.00760	-1.00000	0.50199	-1.00000
699	un	214012	0.00736	-1.00000	0.00198	-1.00000	0.01282	-1.00000
708	un	216291	0.02901	-1.00000	0.00601	-1.00000	0.00849	-1.00000
724	un	220514	-0.02456	-1.00000	-0.00210	-1.00000	0.00076	-1.00000
731	un	222810	-0.02138	-1.00000	-0.00175	-1.00000	-0.00077	-1.00000
734	un	224395	0.02821	-1.00000	0.01792	-1.00000	0.57742	-1.00000
735	un	225188	-0.01146	-1.00000	-0.00160	-1.00000	0.00943	-1.00000
745	un	226785	-0.03106	-1.00000	-0.01212	-1.00000	0.49843	-1.00000
749	un	229113	-0.03431	-1.00000	-0.03335	-1.00000	-nan	-1.00000
753	un	229988	0.15321	-1.00000	0.07277	-1.00000	0.12284	-1.00000
756	un	230832	0.03080	-1.00000	0.01470	-1.00000	0.06103	-1.00000
759	un	231719	0.03024	-1.00000	0.00278	-1.00000	0.00786	-1.00000
766	un	234052	0.03609	-1.00000	0.03220	-1.00000	-nan	-1.00000
768	un	234850	0.06844	-1.00000	0.00424	-1.00000	0.00418	-1.00000
770	un	235698	-0.02035	-1.00000	-0.01130	-1.00000	-0.01553	-1.00000
772	un	236531	-0.03715	-1.00000	-0.00429	-1.00000	-0.00431	-1.00000
777	un	238522	0.00304	-1.00000	0.00022	-1.00000	-nan	-1.00000
780	un	239367	0.00169	-1.00000	0.00132	-1.00000	0.61144	-1.00000
784	un	240962	0.04921	-1.00000	0.00536	-1.00000	0.00716	-1.00000
785	un	241742	-0.00270	-1.00000	-0.00016	-1.00000	0.00037	-1.00000
788	un	242535	0.13864	-1.00000	0.09737	-1.00000	0.12982	-1.00000
792	un	244190	0.00186	-1.00000	0.00015	-1.00000	0.00095	-1.00000
801	un	248939	-0.00564	-1.00000	-0.00054	-1.00000	0.48227	-1.00000
802	un	249817	0.01459	-1.00000	0.00481	-1.00000	0.51368	-1.00000
804	un	250616	0.00588	-1.00000	0.00045	-1.00000	0.50489	-1.00000
811	un	251316	-0.04732	-1.00000	-0.04956	-1.00000	0.53452	-1.00000
812	un	252160	-0.03656	-1.00000	-0.00755	-1.00000	-0.00435	-1.00000
814	un	253018	-0.03587	-1.00000	-0.00227	-1.00000	-0.00135	-1.00000
833	un	257781	0.02035	-1.00000	0.00216	-1.00000	0.00299	-1.00000
837	un	260136	0.13966	-1.00000	0.01217	-1.00000	0.03082	-1.00000
850	un	265621	-0.02390	-1.00000	-0.01923	-1.00000	-0.00715	-1.00000
851	un	266432	-0.03986	-1.00000	-0.03534	-1.00000	0.56396	-1.00000
864	un	268080	0.00289	-1.00000	0.00019	-1.00000	0.00570	-1.00000
865	un	268687	0.01308	-1.00000	0.00116	-1.00000	-0.00457	-1.00000
874	un	272683	-0.00264	-1.00000	-0.00029	-1.00000	0.00168	-1.00000
878	un	274340	0.00186	-1.00000	0.00015	-1.00000	0.00095	-1.00000
882	un	275950	0.12263	-1.00000	0.01349	-1.00000	0.50169	-1.00000
887	un	277548	-0.03350	-1.00000	-0.00203	-1.00000	-0.00129	-1.00000
893	un	279159	0.07203	-1.00000	0.01794	-1.00000	0.01373	-1.00000
900	un	280807	0.06538	-1.00000	0.05379	-1.00000	0.09188	-1.00000
907	un	282489	0.00603	-1.00000	0.00087	-1.00000	-0.00564	-1.00000
914	un	283928	0.01729	-1.00000	0.00610	-1.00000	0.00272	-1.00000
917	un	285477	0.00444	-1.00000	0.00041	-1.00000	0.66706	-1.00000
918	un	286293	-0.01255	-1.00000	-0.00124	-1.00000	0.48063	-1.00000
925	un	287885	-0.02136	-1.00000	-0.01843	-1.00000	0.50063	-1.00000
952	un	296588	0.07436	-1.00000	0.00994	-1.00000	0.55628	-1.00000
956	un	298269	0.00022	-1.00000	0.00004	-1.00000	0.00258	-1.00000
962	un	299747	-0.03306	-1.00000	-0.01146	-1.00000	-nan	-1.00000
976	un	302867	-0.02586	-1.00000	-0.00220	-1.00000	0.00836	-1.00000
978	un	303755	-0.02937	-1.00000	-0.00319	-1.00000	0.50526	-1.00000
984	un	306172	0.05217	-1.00000	0.00476	-1.00000	0.00241	-1.00000
987	un	307000	-0.00661	-1.00000	-0.00070	-1.00000	0.00070	-1.00000
994	un	309440	0.13937	-1.00000	0.11474	-1.00000	0.58913	-1.00000
1000	un	311049	-0.02748	-1.00000	-0.02443	-1.00000	-0.02831	-1.00000
1006	un	314306	0.06535	-1.00000	0.00552	-1.00000	-nan	-1.00000
1019	un	317588	-0.02456	-1.00000	-0.00684	-1.00000	0.00145	-1.00000
1044	un	322903	-0.00659	-1.00000	-0.00043	-1.00000	-0.00401	-1.00000
1051	un	326242	-0.00740	-1.00000	-0.00068	-1.00000	-0.00122	-1.00000
1073	un	333727	-0.03443	-1.00000	-0.00218	-1.00000	0.00059	-1.00000
1092	un	339519	-0.01877	-1.00000	-0.00233	-1.00000	0.61668	-1.00000
1097	un	340237	-0.03568	-1.00000	-0.00890	-1.00000	0.63668	-1.00000
1108	un	341704	-0.01247	-1.00000	-0.01116	-1.00000	0.53994	-1.00000
1117	un	344047	-0.02243	-1.00000	-0.00419	-1.00000	-0.00545	-1.00000
1140	un	350384	0.05039	-1.00000	0.00319	-1.00000	0.00413	-1.00000
1151	un	353387	-0.03470	-1.00000	-0.03315	-1.00000	0.54976	-1.00000
1160	un	356568	-0.01487	-1.00000	-0.00651	-1.00000	0.53910	-1.00000
1161	un	357375	-0.01576	-1.00000	-0.01429	-1.00000	0.60100	-1.00000
1163	un	358123	-0.03040	-1.00000	-0.01220	-1.00000	-0.01477	-1.00000
1165	un	358948	-0.00352	-1.00000	-0.00047	-1.00000	-nan	-1.00000
1166	un	359836	-0.04000	-1.00000	-0.00321	-1.00000	-nan	-1.00000
1170	un	361386	0.02520	-1.00000	0.00274	-1.00000	0.00257	-1.00000
1183	un	363842	-0.02496	-1.00000	-0.00707	-1.00000	-0.00908	-1.00000
1187	un	364697	0.00751	-1.00000	0.00050	-1.00000	0.00272	-1.00000
1188	un	365539	0.00475	-1.00000	0.00031	-1.00000	0.00291	-1.00000
1196	un	368864	0.08696	-1.00000	0.01227	-1.00000	-nan	-1.00000
1198	un	370237	0.04163	-1.00000	0.02942	-1.00000	0.05371	-1.00000
1204	un	372688	0.04406	-1.00000	0.02274	-1.00000	0.07090	-1.00000
1206	un	373531	0.01226	-1.00000	0.00222	-1.00000	0.55428	-1.00000
1207	un	374376	-0.00402	-1.00000	-0.00045	-1.00000	0.01145	-1.00000
1222	un	379131	0.01396	-1.00000	0.01414	-1.00000	0.56792	-1.00000
1223	un	379950	0.01708	-1.00000	0.00214	-1.00000	0.51597	-1.00000
1239	un	383794	-0.03234	-1.00000	-0.03283	-1.00000	-0.03111	-1.00000
1250	un	386029	0.02666	-1.00000	0.01268	-1.00000	0.53050	-1.00000
1254	un	388518	0.01835	-1.00000	0.00205	-1.00000	0.00105	-1.00000
1273	un	395116	-0.03387	-1.00000	-0.00210	-1.00000	0.00066	-1.00000
1278	un	397541	-0.03581	-1.00000	-0.00794	-1.00000	-nan	-1.00000
1294	un	401555	-0.01740	-1.00000	-0.00325	-1.00000	-0.00090	-1.00000
1323	un	409560	-0.02599	-1.00000	-0.00222	-1.00000	0.00049	-1.00000
1328	un	411181	0.05590	-1.00000	0.04267	-1.00000	0.64081	-1.00000
1334	un	414424	-0.02330	-1.00000	-0.00301	-1.00000	0.58319	-1.00000
1335	un	415209	0.00488	-1.00000	0.00253	-1.00000	0.00385	-1.00000
1338	un	416832	0.01322	-1.00000	0.00720	-1.00000	0.52172	-1.00000
1343	un	419346	0.00369	-1.00000	0.00024	-1.00000	0.00438	-1.00000
1348	un	420118	0.01348	-1.00000	0.00303	-1.00000	0.52255	-1.00000
1355	un	422425	-0.00689	-1.00000	-0.00046	-1.00000	0.00276	-1.00000
1366	un	426649	0.00369	-1.00000	0.00024	-1.00000	0.00066	-1.00000
1373	un	429735	-0.03957	-1.00000	-0.00659	-1.00000	0.51088	-1.00000
1388	un	434590	0.02884	-1.00000	0.00243	-1.00000	0.00431	-1.00000
1390	un	435349	-0.03207	-1.00000	-0.03341	-1.00000	0.54452	-1.00000
1408	un	440084	-0.00434	-1.00000	-0.00027	-1.00000	0.00050	-1.00000
1409	un	440879	0.03353	-1.00000	0.00750	-1.00000	0.00150	-1.00000
1416	un	444358	0.00540	-1.00000	0.00034	-1.00000	0.00066	-1.00000
1424	un	445819	0.00581	-1.00000	0.00088	-1.00000	0.00329	-1.00000
1432	un	447523	0.02672	-1.00000	0.00556	-1.00000	0.61623	-1.00000
1446	un	450862	-0.02423	-1.00000	-0.00300	-1.00000	0.00980	-1.00000
1455	un	454125	-0.03587	-1.00000	-0.00227	-1.00000	-0.00135	-1.00000
1466	un	457358	-0.02995	-1.00000	-0.00889	-1.00000	-0.00612	-1.00000
1478	un	459158	-0.00537	-1.00000	-0.00235	-1.00000	0.49744	-1.00000
1486	un	460504	0.08876	-1.00000	0.06921	-1.00000	0.55876	-1.00000
1494	un	462113	-0.01819	-1.00000	-0.01590	-1.00000	-0.01492	-1.00000
1514	un	467363	0.04828	-1.00000	0.00319	-1.00000	0.00188	-1.00000
1529	un	470746	0.01226	-1.00000	0.00222	-1.00000	0.58550	-1.00000
1530	un	471537	-0.01251	-1.00000	-0.00172	-1.00000	0.00105	-1.00000
1535	un	473169	-0.00950	-1.00000	-0.00913	-1.00000	-0.01863	-1.00000
1550	un	477150	0.00617	-1.00000	0.00234	-1.00000	-nan	-1.00000
1567	un	485422	-0.02428	-1.00000	-0.01816	-1.00000	-0.02931	-1.00000
1568	un	486301	-0.04599	-1.00000	-0.01343	-1.00000	0.52115	-1.00000
1580	un	489672	0.01933	-1.00000	0.01796	-1.00000	0.04939	-1.00000
1585	un	491371	-0.03581	-1.00000	-0.00794	-1.00000	0.61197	-1.00000
1589	un	492125	0.01815	-1.00000	0.00717	-1.00000	0.02309	-1.00000
1590	un	492929	0.02438	-1.00000	0.01892	-1.00000	-nan	-1.00000
1598	un	496879	-0.03835	-1.00000	-0.03163	-1.00000	0.59995	-1.00000
1607	un	500317	-0.00689	-1.00000	-0.00046	-1.00000	0.00975	-1.00000
1608	un	501144	-0.00866	-1.00000	-0.00395	-1.00000	0.52216	-1.00000
1616	un	503563	0.01861	-1.00000	0.00295	-1.00000	0.01016	-1.00000
1619	un	505173	0.08148	-1.00000	0.06261	-1.00000	0.04058	-1.00000
1642	un	512063	-0.01816	-1.00000	-0.00205	-1.00000	-0.00440	-1.00000
1644	un	512873	0.06956	-1.00000	0.05915	-1.00000	0.56035	-1.00000
1647	un	514376	-0.02668	-1.00000	-0.02601	-1.00000	-0.03049	-1.00000
1648	un	515165	-0.00481	-1.00000	-0.00074	-1.00000	0.00177	-1.00000
1650	un	515977	0.01114	-1.00000	0.01053	-1.00000	0.00473	-1.00000
1659	un	519860	0.08562	-1.00000	0.00992	-1.00000	0.01016	-1.00000
1663	un	521540	0.04974	-1.00000	0.00943	-1.00000	-nan	-1.00000
1665	un	522333	-0.00643	-1.00000	-0.00273	-1.00000	0.52587	-1.00000
1669	un	523948	0.00931	-1.00000	0.00061	-1.00000	0.00079	-1.00000
1676	un	527201	0.06527	-1.00000	0.00434	-1.00000	0.00537	-1.00000
1679	un	529786	0.01509	-1.00000	0.00172	-1.00000	0.00195	-1.00000
1684	un	531373	-0.00516	-1.00000	-0.00304	-1.00000	0.52683	-1.00000
1686	un	532201	0.04703	-1.00000	0.01504	-1.00000	0.02806	-1.00000
1690	un	533807	0.06503	-1.00000	0.00442	-1.00000	0.01171	-1.00000
1693	un	535460	0.00204	-1.00000	0.00206	-1.00000	0.00564	-1.00000
1703	un	538566	-0.03841	-1.00000	-0.00296	-1.00000	0.61434	-1.00000
1728	un	550661	0.00368	-1.00000	0.00047	-1.00000	-0.00096	-1.00000
1735	un	553237	0.01518	-1.00000	0.00283	-1.00000	0.00340	-1.00000
1746	un	558155	0.03107	-1.00000	0.01264	-1.00000	0.55727	-1.00000
1757	un	561418	0.00915	-1.00000	0.00249	-1.00000	0.00275	-1.00000
1761	un	562879	0.01615	-1.00000	0.00140	-1.00000	0.00052	-1.00000
1764	un	564498	0.02195	-1.00000	0.00379	-1.00000	0.58848	-1.00000
1767	un	564963	0.10458	-1.00000	0.07633	-1.00000	0.57945	-1.00000
1777	un	567592	0.08652	-1.00000	0.00666	-1.00000	-nan	-1.00000
1789	un	570481	-0.03814	-1.00000	-0.01226	-1.00000	-nan	-1.00000
1796	un	573515	0.00163	-1.00000	0.00164	-1.00000	0.00914	-1.00000
1800	un	575177	-0.02751	-1.00000	-0.01879	-1.00000	0.47195	-1.00000
1820	un	581435	-0.01702	-1.00000	-0.01564	-1.00000	-0.01749	-1.00000
1835	un	587022	0.03545	-1.00000	0.01863	-1.00000	0.01287	-1.00000
1836	un	587645	0.00040	-1.00000	0.00016	-1.00000	0.01339	-1.00000
1840	un	589256	-0.02664	-1.00000	-0.00546	-1.00000	0.66583	-1.00000
1851	un	593742	0.01614	-1.00000	0.00137	-1.00000	0.00160	-1.00000
1855	un	595351	-0.02153	-1.00000	-0.00184	-1.00000	0.00270	-1.00000
1857	un	597007	0.05710	-1.00000	0.00904	-1.00000	0.00907	-1.00000
1861	un	598599	0.06570	-1.00000	0.00424	-1.00000	0.00418	-1.00000
1866	un	599425	0.02839	-1.00000	0.00309	-1.00000	0.00957	-1.00000
1869	un	600239	0.00506	-1.00000	0.00034	-1.00000	0.00337	-1.00000
1879	un	605079	-0.03736	-1.00000	-0.03734	-1.00000	-nan	-1.00000
1880	un	605776	-0.00270	-1.00000	-0.00016	-1.00000	0.00037	-1.00000
1882	un	606577	0.00135	-1.00000	0.00017	-1.00000	-0.00080	-1.00000
1895	un	611367	-0.01393	-1.00000	-0.01446	-1.00000	-nan	-1.00000
1902	un	613097	-0.01971	-1.00000	-0.00345	-1.00000	-0.00383	-1.00000
1903	un	613851	0.00070	-1.00000	0.00004	-1.00000	0.00056	-1.00000
1909	un	616213	0.00018	-1.00000	0.00001	-1.00000	0.00222	-1.00000
1921	un	621059	-0.02248	-1.00000	-0.01805	-1.00000	-nan	-1.00000
1927	un	621865	-0.03387	-1.00000	-0.00210	-1.00000	0.00066	-1.00000
1928	un	622734	0.02484	-1.00000	0.00327	-1.00000	0.00524	-1.00000
1947	un	629280	0.11486	-1.00000	0.05764	-1.00000	0.56712	-1.00000
1949	un	630774	-0.02237	-1.00000	-0.00149	-1.00000	0.00556	-1.00000
1962	un	633139	0.01954	-1.00000	0.00267	-1.00000	0.47880	-1.00000
1964	un	634694	0.04335	-1.00000	0.00362	-1.00000	0.00277	-1.00000
1965	un	635563	-0.02279	-1.00000	-0.01644	-1.00000	0.63246	-1.00000
1968	un	636347	-0.04646	-1.00000	-0.00469	-1.00000	-nan	-1.00000
1986	un	643532	-0.00156	-1.00000	-0.00018	-1.00000	-nan	-1.00000
1991	un	646023	0.01060	-1.00000	0.00190	-1.00000	0.00157	-1.00000
1994	un	647549	-0.04782	-1.00000	-0.04182	-1.00000	0.52599	-1.00000
1999	un	648447	-0.02014	-1.00000	-0.00311	-1.00000	0.51109	-1.00000
2002	un	649221	0.01539	-1.00000	0.00255	-1.00000	0.00729	-1.00000
2003	un	650058	-0.03960	-1.00000	-0.03503	-1.00000	-0.03741	-1.00000
2008	un	652987	-0.03653	-1.00000	-0.02702	-1.00000	0.51829	-1.00000
2024	un	658578	-0.03464	-1.00000	-0.01414	-1.00000	-nan	-1.00000
2033	un	663971	0.05748	-1.00000	0.00467	-1.00000	0.64128	-1.00000
2046	un	668364	0.04933	-1.00000	0.00313	-1.00000	0.00249	-1.00000
2062	un	673074	0.07689	-1.00000	0.00782	-1.00000	0.46917	-1.00000
2070	un	677134	-0.02936	-1.00000	-0.01017	-1.00000	-0.01046	-1.00000
2074	un	678743	0.04874	-1.00000	0.00315	-1.00000	0.00235	-1.00000
2077	un	679433	0.05410	-1.00000	0.00355	-1.00000	0.00301	-1.00000
